FILENAME,CLASS,LABEL,SCORE
Galaxy10_DECals-dataset-07018,1,1,0.4667
Galaxy10_DECals-dataset-03316,1,1,0.9
Galaxy10_DECals-dataset-07925,1,3,0.3
Galaxy10_DECals-dataset-05721,1,1,0.5
Galaxy10_DECals-dataset-12984,2,3,0.6667
Galaxy10_DECals-dataset-08168,2,3,0.6667
Galaxy10_DECals-dataset-12787,2,2,0.6333
Galaxy10_DECals-dataset-15803,3,2,0.3333
Galaxy10_DECals-dataset-00392,0,0,0.3667
Galaxy10_DECals-dataset-01903,0,2,0.5833
Galaxy10_DECals-dataset-11203,2,2,0.8667
Galaxy10_DECals-dataset-17508,3,3,0.8
Galaxy10_DECals-dataset-13042,2,2,0.7667
Galaxy10_DECals-dataset-12961,2,2,0.5667
Galaxy10_DECals-dataset-16163,3,3,0.7333
Galaxy10_DECals-dataset-01715,0,0,0.5333
Galaxy10_DECals-dataset-04242,1,1,0.6667
Galaxy10_DECals-dataset-02955,1,1,0.8333
Galaxy10_DECals-dataset-11947,2,2,0.6333
Galaxy10_DECals-dataset-16986,3,1,0.4333
Galaxy10_DECals-dataset-14529,3,3,0.6667
Galaxy10_DECals-dataset-02459,0,0,0.3
Galaxy10_DECals-dataset-17620,3,3,0.7333
Galaxy10_DECals-dataset-14628,3,3,0.5333
Galaxy10_DECals-dataset-15235,3,3,0.9667
Galaxy10_DECals-dataset-10800,2,2,0.6667
Galaxy10_DECals-dataset-17356,3,2,0.6
Galaxy10_DECals-dataset-01528,0,1,0.5333
Galaxy10_DECals-dataset-09833,2,2,0.4333
Galaxy10_DECals-dataset-15975,3,3,0.7667
Galaxy10_DECals-dataset-13815,2,2,0.8667
Galaxy10_DECals-dataset-05280,1,1,0.9
Galaxy10_DECals-dataset-00635,0,3,0.3667
Galaxy10_DECals-dataset-16251,3,3,0.5667
Galaxy10_DECals-dataset-16549,3,3,0.6333
Galaxy10_DECals-dataset-04069,1,1,0.9
Galaxy10_DECals-dataset-13624,2,2,0.7667
Galaxy10_DECals-dataset-01998,0,0,0.4667
Galaxy10_DECals-dataset-15933,3,3,0.3667
Galaxy10_DECals-dataset-13758,2,2,0.4778
Galaxy10_DECals-dataset-00369,0,1,0.5
Galaxy10_DECals-dataset-16046,3,3,0.7
Galaxy10_DECals-dataset-09710,2,2,0.8
Galaxy10_DECals-dataset-08301,2,2,0.5333
Galaxy10_DECals-dataset-11961,2,2,0.6333
Galaxy10_DECals-dataset-10072,2,2,0.5333
Galaxy10_DECals-dataset-13773,2,2,0.4667
Galaxy10_DECals-dataset-16024,3,3,0.6
Galaxy10_DECals-dataset-06942,1,1,0.6667
Galaxy10_DECals-dataset-14080,2,1,0.4
Galaxy10_DECals-dataset-06154,1,1,0.5
Galaxy10_DECals-dataset-06493,1,1,0.4333
Galaxy10_DECals-dataset-16654,3,3,0.5667
Galaxy10_DECals-dataset-08621,2,2,0.6333
Galaxy10_DECals-dataset-04170,1,1,0.9
Galaxy10_DECals-dataset-07713,1,1,0.3667
Galaxy10_DECals-dataset-10645,2,2,0.675
Galaxy10_DECals-dataset-08887,2,2,0.4667
Galaxy10_DECals-dataset-08868,2,2,0.8333
Galaxy10_DECals-dataset-02639,0,0,0.5
Galaxy10_DECals-dataset-01531,0,0,0.6
Galaxy10_DECals-dataset-15208,3,3,0.8333
Galaxy10_DECals-dataset-15960,3,2,0.4
Galaxy10_DECals-dataset-14826,3,3,0.7667
Galaxy10_DECals-dataset-04494,1,1,0.8
Galaxy10_DECals-dataset-02679,0,2,0.3667
Galaxy10_DECals-dataset-16984,3,3,0.7333
Galaxy10_DECals-dataset-01895,0,0,0.4333
Galaxy10_DECals-dataset-05073,1,2,0.4333
Galaxy10_DECals-dataset-14579,3,3,0.8667
Galaxy10_DECals-dataset-10182,2,0,0.4
Galaxy10_DECals-dataset-09728,2,1,0.3667
Galaxy10_DECals-dataset-13410,2,2,0.8333
Galaxy10_DECals-dataset-11973,2,2,0.7333
Galaxy10_DECals-dataset-14521,3,3,0.9
Galaxy10_DECals-dataset-02766,0,0,0.5667
Galaxy10_DECals-dataset-16507,3,3,0.6667
Galaxy10_DECals-dataset-08310,2,2,0.4333
Galaxy10_DECals-dataset-02324,0,0,0.5
Galaxy10_DECals-dataset-10201,2,2,0.5
Galaxy10_DECals-dataset-09328,2,2,0.6333
Galaxy10_DECals-dataset-07857,1,1,0.4667
Galaxy10_DECals-dataset-04058,1,1,0.6333
Galaxy10_DECals-dataset-11993,2,0,0.5
Galaxy10_DECals-dataset-04789,1,1,0.3
Galaxy10_DECals-dataset-12153,2,3,0.4
Galaxy10_DECals-dataset-00452,0,2,0.5
Galaxy10_DECals-dataset-07549,1,1,0.4333
Galaxy10_DECals-dataset-16715,3,3,0.3333
Galaxy10_DECals-dataset-02910,0,0,0.4667
Galaxy10_DECals-dataset-10290,2,2,0.7333
Galaxy10_DECals-dataset-13714,2,2,0.4333
Galaxy10_DECals-dataset-08785,2,2,0.8
Galaxy10_DECals-dataset-15002,3,3,0.5
Galaxy10_DECals-dataset-02041,0,0,0.4
Galaxy10_DECals-dataset-11623,2,2,0.7667
Galaxy10_DECals-dataset-03107,1,1,0.6667
Galaxy10_DECals-dataset-13176,2,2,0.5
Galaxy10_DECals-dataset-17170,3,3,0.5667
Galaxy10_DECals-dataset-13611,2,2,0.6667
Galaxy10_DECals-dataset-06765,1,1,0.7
Galaxy10_DECals-dataset-05737,1,0,0.4
Galaxy10_DECals-dataset-08182,2,2,0.6333
Galaxy10_DECals-dataset-04458,1,1,0.9
Galaxy10_DECals-dataset-17547,3,3,0.7
Galaxy10_DECals-dataset-14231,2,3,0.3667
Galaxy10_DECals-dataset-04876,1,2,0.5333
Galaxy10_DECals-dataset-03205,1,1,0.6667
Galaxy10_DECals-dataset-17609,3,2,0.3333
Galaxy10_DECals-dataset-11231,2,3,0.5
Galaxy10_DECals-dataset-06678,1,1,0.8667
Galaxy10_DECals-dataset-09803,2,2,0.8667
Galaxy10_DECals-dataset-10577,2,2,0.6
Galaxy10_DECals-dataset-04532,1,1,0.9667
Galaxy10_DECals-dataset-04410,1,2,0.3667
Galaxy10_DECals-dataset-05601,1,1,0.6667
Galaxy10_DECals-dataset-05284,1,1,0.9333
Galaxy10_DECals-dataset-08970,2,2,0.6
Galaxy10_DECals-dataset-08228,2,2,0.3
Galaxy10_DECals-dataset-15307,3,3,0.6333
Galaxy10_DECals-dataset-01527,0,0,0.6
Galaxy10_DECals-dataset-08131,2,2,0.4
Galaxy10_DECals-dataset-01881,0,2,0.4667
Galaxy10_DECals-dataset-09722,2,2,0.9333
Galaxy10_DECals-dataset-11397,2,2,0.8
Galaxy10_DECals-dataset-10374,2,2,0.6
Galaxy10_DECals-dataset-02651,0,0,0.4667
Galaxy10_DECals-dataset-14283,2,3,0.5667
Galaxy10_DECals-dataset-00019,0,0,0.3667
Galaxy10_DECals-dataset-03265,1,1,0.9333
Galaxy10_DECals-dataset-11259,2,2,0.8667
Galaxy10_DECals-dataset-15774,3,3,0.4
Galaxy10_DECals-dataset-09972,2,2,0.5333
Galaxy10_DECals-dataset-08817,2,2,0.8333
Galaxy10_DECals-dataset-05158,1,1,0.8
Galaxy10_DECals-dataset-01704,0,2,0.4
Galaxy10_DECals-dataset-02660,0,0,0.4333
Galaxy10_DECals-dataset-00466,0,2,0.5
Galaxy10_DECals-dataset-01243,0,2,0.4333
Galaxy10_DECals-dataset-02217,0,0,0.4333
Galaxy10_DECals-dataset-08777,2,2,0.5667
Galaxy10_DECals-dataset-13728,2,0,0.4
Galaxy10_DECals-dataset-09238,2,2,0.5
Galaxy10_DECals-dataset-08252,2,1,0.4
Galaxy10_DECals-dataset-11873,2,1,0.6333
Galaxy10_DECals-dataset-09045,2,2,0.8667
Galaxy10_DECals-dataset-09182,2,2,0.9
Galaxy10_DECals-dataset-02497,0,0,0.4667
Galaxy10_DECals-dataset-10651,2,2,0.7333
Galaxy10_DECals-dataset-14201,2,2,0.8333
Galaxy10_DECals-dataset-00200,0,3,0.8
Galaxy10_DECals-dataset-01893,0,0,0.4667
Galaxy10_DECals-dataset-07974,2,2,0.6333
Galaxy10_DECals-dataset-11343,2,2,0.6333
Galaxy10_DECals-dataset-13517,2,2,0.6333
Galaxy10_DECals-dataset-00606,0,2,0.3667
Galaxy10_DECals-dataset-13903,2,2,0.5333
Galaxy10_DECals-dataset-12302,2,1,0.4333
Galaxy10_DECals-dataset-17582,3,3,0.6667
Galaxy10_DECals-dataset-16852,3,3,0.5
Galaxy10_DECals-dataset-02169,0,0,0.4333
Galaxy10_DECals-dataset-17460,3,2,0.4333
Galaxy10_DECals-dataset-08677,2,1,0.6667
Galaxy10_DECals-dataset-02363,0,0,0.3333
Galaxy10_DECals-dataset-12764,2,2,0.6889
Galaxy10_DECals-dataset-13186,2,2,0.9
Galaxy10_DECals-dataset-12571,2,3,0.5667
Galaxy10_DECals-dataset-02330,0,0,0.5667
Galaxy10_DECals-dataset-03427,1,1,0.6333
Galaxy10_DECals-dataset-15304,3,3,0.8667
Galaxy10_DECals-dataset-03821,1,1,0.6667
Galaxy10_DECals-dataset-02816,0,0,0.5
Galaxy10_DECals-dataset-06535,1,1,0.7
Galaxy10_DECals-dataset-14053,2,2,0.8
Galaxy10_DECals-dataset-01917,0,2,0.3333
Galaxy10_DECals-dataset-13483,2,2,0.9
Galaxy10_DECals-dataset-05319,1,1,0.8333
Galaxy10_DECals-dataset-02347,0,0,0.4333
Galaxy10_DECals-dataset-14361,2,2,0.6667
Galaxy10_DECals-dataset-10032,2,2,0.7667
Galaxy10_DECals-dataset-13667,2,2,0.6
Galaxy10_DECals-dataset-06228,1,1,0.6
Galaxy10_DECals-dataset-02301,0,0,0.5667
Galaxy10_DECals-dataset-16225,3,0,0.3533
Galaxy10_DECals-dataset-01214,0,2,0.5667
Galaxy10_DECals-dataset-01794,0,0,0.2667
Galaxy10_DECals-dataset-12864,2,2,0.4667
Galaxy10_DECals-dataset-02792,0,0,0.5
Galaxy10_DECals-dataset-03187,1,1,0.9
Galaxy10_DECals-dataset-11705,2,2,0.7667
Galaxy10_DECals-dataset-12219,2,2,0.6
Galaxy10_DECals-dataset-11481,2,2,0.7
Galaxy10_DECals-dataset-09677,2,2,0.6
Galaxy10_DECals-dataset-11023,2,2,0.8
Galaxy10_DECals-dataset-04964,1,1,0.9667
Galaxy10_DECals-dataset-17490,3,3,0.5
Galaxy10_DECals-dataset-06812,1,1,0.5333
Galaxy10_DECals-dataset-16138,3,3,0.7667
Galaxy10_DECals-dataset-00206,0,1,0.9333
Galaxy10_DECals-dataset-02257,0,0,0.6333
Galaxy10_DECals-dataset-01679,0,1,0.5
Galaxy10_DECals-dataset-06260,1,2,0.3667
Galaxy10_DECals-dataset-14192,2,1,0.3667
Galaxy10_DECals-dataset-14349,2,2,0.9333
Galaxy10_DECals-dataset-02311,0,3,0.4333
Galaxy10_DECals-dataset-05722,1,1,0.5333
Galaxy10_DECals-dataset-13900,2,2,0.7333
Galaxy10_DECals-dataset-10363,2,2,0.8
Galaxy10_DECals-dataset-09466,2,2,0.6
Galaxy10_DECals-dataset-00267,0,2,0.4
Galaxy10_DECals-dataset-13015,2,2,0.8
Galaxy10_DECals-dataset-07426,1,1,0.6333
Galaxy10_DECals-dataset-11919,2,0,0.4333
Galaxy10_DECals-dataset-04032,1,1,0.8
Galaxy10_DECals-dataset-12874,2,3,0.4333
Galaxy10_DECals-dataset-12180,2,2,0.6667
Galaxy10_DECals-dataset-04482,1,1,0.6
Galaxy10_DECals-dataset-14953,3,3,0.6
Galaxy10_DECals-dataset-00823,0,1,0.8667
Galaxy10_DECals-dataset-13403,2,2,0.6333
Galaxy10_DECals-dataset-14107,2,1,0.4
Galaxy10_DECals-dataset-00068,0,2,0.8667
Galaxy10_DECals-dataset-15350,3,3,0.3667
Galaxy10_DECals-dataset-15076,3,3,0.4333
Galaxy10_DECals-dataset-05293,1,2,0.4333
Galaxy10_DECals-dataset-02832,0,2,0.5333
Galaxy10_DECals-dataset-02742,0,2,0.4667
Galaxy10_DECals-dataset-11088,2,2,0.7333
Galaxy10_DECals-dataset-15047,3,3,0.5
Galaxy10_DECals-dataset-10746,2,2,0.5444
Galaxy10_DECals-dataset-09607,2,2,0.5667
Galaxy10_DECals-dataset-05726,1,1,0.5
Galaxy10_DECals-dataset-07613,1,3,0.5
Galaxy10_DECals-dataset-06101,1,1,0.6667
Galaxy10_DECals-dataset-00470,0,2,0.4667
Galaxy10_DECals-dataset-00698,0,1,0.7667
Galaxy10_DECals-dataset-13861,2,2,0.5333
Galaxy10_DECals-dataset-16186,3,2,0.3667
Galaxy10_DECals-dataset-08029,2,2,0.6333
Galaxy10_DECals-dataset-04290,1,1,0.6333
Galaxy10_DECals-dataset-04569,1,1,0.85
Galaxy10_DECals-dataset-13177,2,2,0.7333
Galaxy10_DECals-dataset-08766,2,2,0.8
Galaxy10_DECals-dataset-06780,1,1,0.8333
Galaxy10_DECals-dataset-04205,1,1,0.7667
Galaxy10_DECals-dataset-06064,1,2,0.8
Galaxy10_DECals-dataset-03293,1,1,0.8667
Galaxy10_DECals-dataset-14059,2,1,0.3333
Galaxy10_DECals-dataset-15511,3,3,0.8
Galaxy10_DECals-dataset-06556,1,1,0.4
Galaxy10_DECals-dataset-04112,1,1,0.4667
Galaxy10_DECals-dataset-02518,0,2,0.4833
Galaxy10_DECals-dataset-11129,2,2,0.5
Galaxy10_DECals-dataset-03089,1,1,0.9
Galaxy10_DECals-dataset-02122,0,2,0.4
Galaxy10_DECals-dataset-00110,0,2,0.5333
Galaxy10_DECals-dataset-01152,0,0,0.6333
Galaxy10_DECals-dataset-08825,2,2,0.9
Galaxy10_DECals-dataset-08667,2,0,0.3
Galaxy10_DECals-dataset-01282,0,1,0.3667
Galaxy10_DECals-dataset-09197,2,2,0.7333
Galaxy10_DECals-dataset-08178,2,3,0.3333
Galaxy10_DECals-dataset-15999,3,3,0.8667
Galaxy10_DECals-dataset-01021,0,2,0.6333
Galaxy10_DECals-dataset-12107,2,3,0.7333
Galaxy10_DECals-dataset-14827,3,3,0.6333
Galaxy10_DECals-dataset-15628,3,3,0.8667
Galaxy10_DECals-dataset-01892,0,0,0.4
Galaxy10_DECals-dataset-04607,1,1,0.9333
Galaxy10_DECals-dataset-01919,0,0,0.3333
Galaxy10_DECals-dataset-03006,1,2,0.6333
Galaxy10_DECals-dataset-10962,2,2,0.6333
Galaxy10_DECals-dataset-09322,2,2,1.0
Galaxy10_DECals-dataset-17504,3,3,0.6
Galaxy10_DECals-dataset-14132,2,2,0.5333
Galaxy10_DECals-dataset-15926,3,2,0.5
Galaxy10_DECals-dataset-06798,1,2,0.5333
Galaxy10_DECals-dataset-03637,1,1,0.8667
Galaxy10_DECals-dataset-11909,2,2,0.6333
Galaxy10_DECals-dataset-10426,2,2,0.4667
Galaxy10_DECals-dataset-09366,2,2,0.6
Galaxy10_DECals-dataset-12227,2,2,0.9667
Galaxy10_DECals-dataset-17423,3,3,0.4333
Galaxy10_DECals-dataset-06734,1,1,0.9667
Galaxy10_DECals-dataset-11841,2,2,0.6333
Galaxy10_DECals-dataset-01685,0,2,0.4333
Galaxy10_DECals-dataset-00268,0,2,0.4667
Galaxy10_DECals-dataset-02331,0,0,0.6
Galaxy10_DECals-dataset-00717,0,2,0.4667
Galaxy10_DECals-dataset-08881,2,2,0.7333
Galaxy10_DECals-dataset-05388,1,1,0.9
Galaxy10_DECals-dataset-04121,1,1,1.0
Galaxy10_DECals-dataset-09483,2,2,0.8333
Galaxy10_DECals-dataset-14079,2,1,0.4333
Galaxy10_DECals-dataset-16428,3,3,0.6667
Galaxy10_DECals-dataset-15614,3,2,0.3833
Galaxy10_DECals-dataset-01400,0,0,0.6
Galaxy10_DECals-dataset-03376,1,1,0.4333
Galaxy10_DECals-dataset-01522,0,2,0.3667
Galaxy10_DECals-dataset-16906,3,1,0.5
Galaxy10_DECals-dataset-02298,0,0,0.6333
Galaxy10_DECals-dataset-11754,2,2,0.9667
Galaxy10_DECals-dataset-11900,2,2,0.4333
Galaxy10_DECals-dataset-10810,2,1,0.5667
Galaxy10_DECals-dataset-06957,1,1,0.6667
Galaxy10_DECals-dataset-01257,0,1,0.4
Galaxy10_DECals-dataset-10899,2,2,0.7222
Galaxy10_DECals-dataset-06576,1,1,0.4
Galaxy10_DECals-dataset-03296,1,1,0.6667
Galaxy10_DECals-dataset-06444,1,1,0.6667
Galaxy10_DECals-dataset-12789,2,2,0.3333
Galaxy10_DECals-dataset-07908,1,3,0.4667
Galaxy10_DECals-dataset-09922,2,2,0.4778
Galaxy10_DECals-dataset-01678,0,1,0.7
Galaxy10_DECals-dataset-14853,3,3,0.6333
Galaxy10_DECals-dataset-02710,0,0,0.5333
Galaxy10_DECals-dataset-00202,0,2,0.6333
Galaxy10_DECals-dataset-01219,0,1,0.4
Galaxy10_DECals-dataset-10496,2,2,0.7
Galaxy10_DECals-dataset-11181,2,2,0.8667
Galaxy10_DECals-dataset-13540,2,2,0.8
Galaxy10_DECals-dataset-00574,0,2,0.7
Galaxy10_DECals-dataset-17590,3,3,0.5667
Galaxy10_DECals-dataset-03551,1,1,0.9
Galaxy10_DECals-dataset-10098,2,2,0.7
Galaxy10_DECals-dataset-10990,2,2,0.7333
Galaxy10_DECals-dataset-02403,0,2,0.6
Galaxy10_DECals-dataset-13780,2,2,0.7667
Galaxy10_DECals-dataset-04955,1,1,0.9667
Galaxy10_DECals-dataset-15991,3,3,0.3667
Galaxy10_DECals-dataset-13478,2,2,0.7333
Galaxy10_DECals-dataset-06364,1,1,0.6667
Galaxy10_DECals-dataset-17198,3,3,0.8
Galaxy10_DECals-dataset-01705,0,0,0.6
Galaxy10_DECals-dataset-02788,0,0,0.4333
Galaxy10_DECals-dataset-05923,1,1,0.5667
Galaxy10_DECals-dataset-04356,1,1,0.8
Galaxy10_DECals-dataset-08272,2,2,0.6333
Galaxy10_DECals-dataset-17507,3,3,0.8667
Galaxy10_DECals-dataset-11963,2,2,0.6
Galaxy10_DECals-dataset-05184,1,1,0.4333
Galaxy10_DECals-dataset-14883,3,3,0.7667
Galaxy10_DECals-dataset-05035,1,1,0.3667
Galaxy10_DECals-dataset-16898,3,3,0.5333
Galaxy10_DECals-dataset-15938,3,3,0.6333
Galaxy10_DECals-dataset-15572,3,3,0.9
Galaxy10_DECals-dataset-10442,2,2,0.8667
Galaxy10_DECals-dataset-00709,0,1,0.7
Galaxy10_DECals-dataset-00223,0,1,0.5333
Galaxy10_DECals-dataset-13507,2,2,0.7667
Galaxy10_DECals-dataset-07289,1,1,0.8167
Galaxy10_DECals-dataset-07429,1,1,0.5333
Galaxy10_DECals-dataset-12018,2,2,0.5667
Galaxy10_DECals-dataset-05579,1,1,0.6667
Galaxy10_DECals-dataset-05079,1,1,0.6333
Galaxy10_DECals-dataset-00569,0,0,0.5667
Galaxy10_DECals-dataset-10151,2,2,0.5
Galaxy10_DECals-dataset-11704,2,2,0.3333
Galaxy10_DECals-dataset-17320,3,3,0.4667
Galaxy10_DECals-dataset-14142,2,2,0.7
Galaxy10_DECals-dataset-07088,1,1,0.9333
Galaxy10_DECals-dataset-12737,2,2,0.7333
Galaxy10_DECals-dataset-07428,1,1,0.8
Galaxy10_DECals-dataset-13138,2,0,0.4333
Galaxy10_DECals-dataset-16243,3,3,0.6667
Galaxy10_DECals-dataset-05348,1,1,0.7333
Galaxy10_DECals-dataset-15052,3,3,0.9
Galaxy10_DECals-dataset-13600,2,2,0.4
Galaxy10_DECals-dataset-15910,3,3,0.4
Galaxy10_DECals-dataset-06580,1,1,0.6333
Galaxy10_DECals-dataset-08912,2,2,0.6
Galaxy10_DECals-dataset-02027,0,2,0.6667
Galaxy10_DECals-dataset-02689,0,0,0.4333
Galaxy10_DECals-dataset-04747,1,1,0.8667
Galaxy10_DECals-dataset-16854,3,3,0.5333
Galaxy10_DECals-dataset-03054,1,1,0.6333
Galaxy10_DECals-dataset-01492,0,0,0.5
Galaxy10_DECals-dataset-11219,2,2,0.7333
Galaxy10_DECals-dataset-06940,1,1,0.6667
Galaxy10_DECals-dataset-06434,1,1,0.8333
Galaxy10_DECals-dataset-17022,3,3,0.7333
Galaxy10_DECals-dataset-09125,2,2,0.6667
Galaxy10_DECals-dataset-01388,0,2,0.5
Galaxy10_DECals-dataset-01734,0,0,0.7
Galaxy10_DECals-dataset-11659,2,1,0.8333
Galaxy10_DECals-dataset-01603,0,0,0.5
Galaxy10_DECals-dataset-14996,3,0,0.3333
Galaxy10_DECals-dataset-14226,2,0,0.5333
Galaxy10_DECals-dataset-14004,2,1,0.4
Galaxy10_DECals-dataset-14631,3,3,0.6
Galaxy10_DECals-dataset-14460,3,3,0.4667
Galaxy10_DECals-dataset-10743,2,2,0.9
Galaxy10_DECals-dataset-03303,1,1,0.9333
Galaxy10_DECals-dataset-05147,1,1,0.6333
Galaxy10_DECals-dataset-05294,1,1,0.8
Galaxy10_DECals-dataset-12576,2,2,0.5333
Galaxy10_DECals-dataset-12251,2,2,0.6
Galaxy10_DECals-dataset-15809,3,3,0.8
Galaxy10_DECals-dataset-14024,2,3,0.4333
Galaxy10_DECals-dataset-13943,2,2,0.4333
Galaxy10_DECals-dataset-00753,0,1,0.8667
Galaxy10_DECals-dataset-06775,1,1,0.7
Galaxy10_DECals-dataset-05106,1,2,0.5667
Galaxy10_DECals-dataset-14131,2,2,0.8333
Galaxy10_DECals-dataset-12275,2,1,0.3667
Galaxy10_DECals-dataset-09565,2,2,0.3667
Galaxy10_DECals-dataset-00828,0,2,0.5
Galaxy10_DECals-dataset-05054,1,1,0.8
Galaxy10_DECals-dataset-15915,3,3,0.8
Galaxy10_DECals-dataset-14559,3,3,0.8
Galaxy10_DECals-dataset-14211,2,2,0.5667
Galaxy10_DECals-dataset-16913,3,3,0.8667
Galaxy10_DECals-dataset-11077,2,2,0.5333
Galaxy10_DECals-dataset-01016,0,2,0.55
Galaxy10_DECals-dataset-11177,2,2,0.6667
Galaxy10_DECals-dataset-09819,2,2,0.7167
Galaxy10_DECals-dataset-14622,3,3,0.6333
Galaxy10_DECals-dataset-09951,2,2,0.8
Galaxy10_DECals-dataset-11328,2,2,0.6
Galaxy10_DECals-dataset-05992,1,2,0.4333
Galaxy10_DECals-dataset-11002,2,1,0.4
Galaxy10_DECals-dataset-10377,2,2,0.6333
Galaxy10_DECals-dataset-14519,3,3,0.5
Galaxy10_DECals-dataset-05152,1,2,0.6333
Galaxy10_DECals-dataset-14682,3,3,0.9
Galaxy10_DECals-dataset-02444,0,2,0.4667
Galaxy10_DECals-dataset-13675,2,1,0.5
Galaxy10_DECals-dataset-03393,1,1,0.9
Galaxy10_DECals-dataset-13441,2,2,0.6333
Galaxy10_DECals-dataset-15391,3,2,0.3667
Galaxy10_DECals-dataset-11289,2,2,0.7667
Galaxy10_DECals-dataset-05001,1,1,0.9667
Galaxy10_DECals-dataset-02558,0,0,0.5
Galaxy10_DECals-dataset-02061,0,2,0.4333
Galaxy10_DECals-dataset-07194,1,2,0.4
Galaxy10_DECals-dataset-10010,2,2,0.8
Galaxy10_DECals-dataset-02795,0,2,0.4
Galaxy10_DECals-dataset-04040,1,1,0.3333
Galaxy10_DECals-dataset-06562,1,1,0.6333
Galaxy10_DECals-dataset-14744,3,3,0.6
Galaxy10_DECals-dataset-13779,2,1,0.3333
Galaxy10_DECals-dataset-15135,3,0,0.3667
Galaxy10_DECals-dataset-07584,1,2,0.6
Galaxy10_DECals-dataset-02687,0,0,0.4
Galaxy10_DECals-dataset-13270,2,2,0.3667
Galaxy10_DECals-dataset-08209,2,0,0.4333
Galaxy10_DECals-dataset-05401,1,1,0.9667
Galaxy10_DECals-dataset-08177,2,2,0.7667
Galaxy10_DECals-dataset-15348,3,3,0.7333
Galaxy10_DECals-dataset-16193,3,3,0.6333
Galaxy10_DECals-dataset-02941,1,1,0.7667
Galaxy10_DECals-dataset-04539,1,1,0.8667
Galaxy10_DECals-dataset-01838,0,1,0.4
Galaxy10_DECals-dataset-01901,0,0,0.4333
Galaxy10_DECals-dataset-16924,3,3,0.9333
Galaxy10_DECals-dataset-10131,2,2,0.4333
Galaxy10_DECals-dataset-00667,0,1,0.9667
Galaxy10_DECals-dataset-08748,2,2,0.7667
Galaxy10_DECals-dataset-12386,2,2,1.0
Galaxy10_DECals-dataset-04797,1,1,0.6667
Galaxy10_DECals-dataset-15054,3,2,0.5333
Galaxy10_DECals-dataset-10856,2,0,0.3667
Galaxy10_DECals-dataset-13960,2,0,0.3667
Galaxy10_DECals-dataset-09606,2,2,0.5333
Galaxy10_DECals-dataset-02376,0,0,0.3667
Galaxy10_DECals-dataset-13678,2,3,0.5333
Galaxy10_DECals-dataset-02695,0,0,0.7
Galaxy10_DECals-dataset-13228,2,2,0.4333
Galaxy10_DECals-dataset-08192,2,2,0.6
Galaxy10_DECals-dataset-00384,0,2,0.5667
Galaxy10_DECals-dataset-10231,2,2,0.7667
Galaxy10_DECals-dataset-13273,2,2,0.9333
Galaxy10_DECals-dataset-00763,0,2,0.5
Galaxy10_DECals-dataset-06578,1,1,0.4
Galaxy10_DECals-dataset-13708,2,2,0.4333
Galaxy10_DECals-dataset-09746,2,2,0.4083
Galaxy10_DECals-dataset-17526,3,3,0.7667
Galaxy10_DECals-dataset-06297,1,0,0.3333
Galaxy10_DECals-dataset-01493,0,0,0.4
Galaxy10_DECals-dataset-09678,2,2,0.5
Galaxy10_DECals-dataset-04848,1,1,0.8
Galaxy10_DECals-dataset-17203,3,2,0.4
Galaxy10_DECals-dataset-10295,2,2,0.9333
Galaxy10_DECals-dataset-01079,0,0,0.4333
Galaxy10_DECals-dataset-08016,2,2,0.5333
Galaxy10_DECals-dataset-09062,2,2,0.8
Galaxy10_DECals-dataset-17541,3,0,0.4
Galaxy10_DECals-dataset-10926,2,2,0.7667
Galaxy10_DECals-dataset-08500,2,2,0.6333
Galaxy10_DECals-dataset-16629,3,3,0.6
Galaxy10_DECals-dataset-11549,2,2,0.4333
Galaxy10_DECals-dataset-07612,1,0,0.3
Galaxy10_DECals-dataset-14458,3,3,0.4333
Galaxy10_DECals-dataset-14135,2,1,0.5667
Galaxy10_DECals-dataset-09254,2,2,0.9
Galaxy10_DECals-dataset-02199,0,0,0.5
Galaxy10_DECals-dataset-02908,0,2,0.4
Galaxy10_DECals-dataset-11533,2,2,0.5333
Galaxy10_DECals-dataset-15231,3,3,0.9
Galaxy10_DECals-dataset-10619,2,2,0.4
Galaxy10_DECals-dataset-16745,3,1,0.3333
Galaxy10_DECals-dataset-13045,2,2,0.8667
Galaxy10_DECals-dataset-03453,1,1,1.0
Galaxy10_DECals-dataset-17209,3,3,0.5333
Galaxy10_DECals-dataset-10336,2,2,0.6667
Galaxy10_DECals-dataset-03397,1,1,0.8
Galaxy10_DECals-dataset-14506,3,3,0.5
Galaxy10_DECals-dataset-03134,1,1,0.9
Galaxy10_DECals-dataset-02926,0,2,0.7
Galaxy10_DECals-dataset-02323,0,0,0.4667
Galaxy10_DECals-dataset-14424,2,2,0.7667
Galaxy10_DECals-dataset-06745,1,1,0.8333
Galaxy10_DECals-dataset-00375,0,2,0.5333
Galaxy10_DECals-dataset-10857,2,2,0.8333
Galaxy10_DECals-dataset-03291,1,1,0.6
Galaxy10_DECals-dataset-06552,1,1,0.9333
Galaxy10_DECals-dataset-14726,3,3,0.5333
Galaxy10_DECals-dataset-01500,0,0,0.4667
Galaxy10_DECals-dataset-08421,2,2,0.5
Galaxy10_DECals-dataset-06589,1,1,0.5333
Galaxy10_DECals-dataset-15198,3,3,0.7333
Galaxy10_DECals-dataset-04959,1,1,0.8333
Galaxy10_DECals-dataset-06089,1,1,0.6
Galaxy10_DECals-dataset-10930,2,2,0.7333
