FILENAME,CLASS,LABEL,SCORE
Galaxy10_DECals-dataset-05904,3,3,0.5
Galaxy10_DECals-dataset-11620,6,6,0.3333
Galaxy10_DECals-dataset-06502,3,3,0.7
Galaxy10_DECals-dataset-16454,9,9,0.6667
Galaxy10_DECals-dataset-15689,8,8,0.6
Galaxy10_DECals-dataset-04336,2,2,0.6333
Galaxy10_DECals-dataset-14852,8,8,0.3667
Galaxy10_DECals-dataset-12442,7,9,0.2333
Galaxy10_DECals-dataset-12604,7,1,0.3667
Galaxy10_DECals-dataset-04318,2,2,0.8333
Galaxy10_DECals-dataset-08519,5,7,0.3667
Galaxy10_DECals-dataset-02869,1,1,0.4667
Galaxy10_DECals-dataset-00647,0,7,0.5
Galaxy10_DECals-dataset-04642,2,2,0.9333
Galaxy10_DECals-dataset-16860,9,9,0.5
Galaxy10_DECals-dataset-17497,9,9,0.3667
Galaxy10_DECals-dataset-02476,1,7,0.2667
Galaxy10_DECals-dataset-07290,3,3,0.3
Galaxy10_DECals-dataset-07022,3,3,0.7333
Galaxy10_DECals-dataset-15792,8,8,0.3667
Galaxy10_DECals-dataset-01304,1,9,0.4333
Galaxy10_DECals-dataset-02360,1,1,0.4333
Galaxy10_DECals-dataset-11918,7,7,0.4667
Galaxy10_DECals-dataset-01107,1,1,0.3333
Galaxy10_DECals-dataset-08434,5,7,0.3
Galaxy10_DECals-dataset-13884,7,7,0.4
Galaxy10_DECals-dataset-12464,7,4,0.1667
Galaxy10_DECals-dataset-17154,9,7,0.2333
Galaxy10_DECals-dataset-17578,9,8,0.2667
Galaxy10_DECals-dataset-10626,6,6,0.2333
Galaxy10_DECals-dataset-05152,2,6,0.7
Galaxy10_DECals-dataset-13379,7,6,0.3
Galaxy10_DECals-dataset-04745,2,6,0.2667
Galaxy10_DECals-dataset-11221,6,6,0.4
Galaxy10_DECals-dataset-09497,5,7,0.2333
Galaxy10_DECals-dataset-16464,9,7,0.2
Galaxy10_DECals-dataset-15380,8,8,0.6333
Galaxy10_DECals-dataset-08712,5,5,0.3667
Galaxy10_DECals-dataset-16460,9,9,0.3667
Galaxy10_DECals-dataset-07240,3,3,0.4667
Galaxy10_DECals-dataset-15898,9,9,0.6333
Galaxy10_DECals-dataset-09066,5,5,0.3667
Galaxy10_DECals-dataset-10908,6,7,0.4
Galaxy10_DECals-dataset-10043,6,6,0.4667
Galaxy10_DECals-dataset-00510,0,5,0.2667
Galaxy10_DECals-dataset-05784,3,2,0.4667
Galaxy10_DECals-dataset-16350,9,9,0.4333
Galaxy10_DECals-dataset-11810,6,2,0.3333
Galaxy10_DECals-dataset-13784,7,5,0.2
Galaxy10_DECals-dataset-09614,5,5,0.4667
Galaxy10_DECals-dataset-02017,1,1,0.2667
Galaxy10_DECals-dataset-16324,9,9,0.6333
Galaxy10_DECals-dataset-09770,5,7,0.3333
Galaxy10_DECals-dataset-10455,6,5,0.3333
Galaxy10_DECals-dataset-14453,8,1,0.2667
Galaxy10_DECals-dataset-09241,5,7,0.3667
Galaxy10_DECals-dataset-05207,2,2,0.7667
Galaxy10_DECals-dataset-13223,7,1,0.2
Galaxy10_DECals-dataset-15290,8,8,0.4333
Galaxy10_DECals-dataset-15027,8,8,0.6667
Galaxy10_DECals-dataset-05112,2,2,0.3667
Galaxy10_DECals-dataset-02614,1,7,0.2667
Galaxy10_DECals-dataset-08637,5,6,0.4333
Galaxy10_DECals-dataset-07689,4,9,0.2667
Galaxy10_DECals-dataset-11996,7,7,0.2333
Galaxy10_DECals-dataset-15542,8,8,0.5333
Galaxy10_DECals-dataset-08659,5,6,0.3
Galaxy10_DECals-dataset-04457,2,2,0.4333
Galaxy10_DECals-dataset-11921,7,7,0.3
Galaxy10_DECals-dataset-02133,1,1,0.3333
Galaxy10_DECals-dataset-05766,3,3,0.3667
Galaxy10_DECals-dataset-09785,5,7,0.3333
Galaxy10_DECals-dataset-13145,7,1,0.2667
Galaxy10_DECals-dataset-06035,3,3,0.4
Galaxy10_DECals-dataset-06022,3,7,0.2333
Galaxy10_DECals-dataset-15654,8,8,0.7333
Galaxy10_DECals-dataset-10281,6,6,0.3333
Galaxy10_DECals-dataset-16188,9,9,0.6333
Galaxy10_DECals-dataset-06071,3,3,0.3333
Galaxy10_DECals-dataset-00347,0,7,0.2333
Galaxy10_DECals-dataset-11060,6,6,0.2
Galaxy10_DECals-dataset-13926,7,1,0.2
Galaxy10_DECals-dataset-05332,2,2,0.7
Galaxy10_DECals-dataset-10531,6,7,0.3333
Galaxy10_DECals-dataset-17597,9,9,0.4
Galaxy10_DECals-dataset-16740,9,9,0.8333
Galaxy10_DECals-dataset-04481,2,2,0.3
Galaxy10_DECals-dataset-04061,2,2,0.3
Galaxy10_DECals-dataset-00187,0,3,0.4667
Galaxy10_DECals-dataset-00929,0,3,0.3
Galaxy10_DECals-dataset-15524,8,8,0.4333
Galaxy10_DECals-dataset-08325,5,5,0.3
Galaxy10_DECals-dataset-00862,0,3,0.3667
Galaxy10_DECals-dataset-14701,8,9,0.5667
Galaxy10_DECals-dataset-12871,7,7,0.2667
Galaxy10_DECals-dataset-06384,3,3,0.3333
Galaxy10_DECals-dataset-15914,9,9,0.4667
Galaxy10_DECals-dataset-08851,5,6,0.3667
Galaxy10_DECals-dataset-11328,6,6,0.3667
Galaxy10_DECals-dataset-14022,7,7,0.4667
Galaxy10_DECals-dataset-00418,0,9,0.2
Galaxy10_DECals-dataset-12535,7,8,0.2667
Galaxy10_DECals-dataset-01744,1,1,0.5
Galaxy10_DECals-dataset-08241,5,9,0.3
Galaxy10_DECals-dataset-00288,0,9,0.2
Galaxy10_DECals-dataset-11565,6,6,0.2667
Galaxy10_DECals-dataset-08545,5,5,0.3667
Galaxy10_DECals-dataset-01555,1,2,0.1667
Galaxy10_DECals-dataset-05851,3,3,0.5
Galaxy10_DECals-dataset-10602,6,6,0.3
Galaxy10_DECals-dataset-08694,5,5,0.2
Galaxy10_DECals-dataset-17119,9,8,0.2667
Galaxy10_DECals-dataset-07082,3,3,0.3333
Galaxy10_DECals-dataset-00415,0,7,0.2667
Galaxy10_DECals-dataset-05155,2,2,1.0
Galaxy10_DECals-dataset-15868,9,9,0.3333
Galaxy10_DECals-dataset-17473,9,8,0.4
Galaxy10_DECals-dataset-01020,0,8,0.1667
Galaxy10_DECals-dataset-09227,5,7,0.2667
Galaxy10_DECals-dataset-14347,7,5,0.3667
Galaxy10_DECals-dataset-12565,7,6,0.3333
Galaxy10_DECals-dataset-08904,5,6,0.4333
Galaxy10_DECals-dataset-16095,9,8,0.4333
Galaxy10_DECals-dataset-09810,5,3,0.2
Galaxy10_DECals-dataset-05241,2,2,0.3333
Galaxy10_DECals-dataset-14392,7,1,0.3
Galaxy10_DECals-dataset-09913,5,1,0.2667
Galaxy10_DECals-dataset-12556,7,5,0.3667
Galaxy10_DECals-dataset-02822,1,1,0.4333
Galaxy10_DECals-dataset-02905,1,1,0.4333
Galaxy10_DECals-dataset-14124,7,7,0.3
Galaxy10_DECals-dataset-13534,7,7,0.2667
Galaxy10_DECals-dataset-12702,7,7,0.4
Galaxy10_DECals-dataset-15192,8,8,0.5
Galaxy10_DECals-dataset-09292,5,5,0.4333
Galaxy10_DECals-dataset-05347,2,2,0.4
Galaxy10_DECals-dataset-09781,5,7,0.3333
Galaxy10_DECals-dataset-05022,2,2,0.7667
Galaxy10_DECals-dataset-16356,9,9,0.4
Galaxy10_DECals-dataset-06817,3,3,0.2333
Galaxy10_DECals-dataset-16068,9,8,0.5
Galaxy10_DECals-dataset-00035,0,8,0.4333
Galaxy10_DECals-dataset-13440,7,7,0.3333
Galaxy10_DECals-dataset-03219,2,2,0.7
Galaxy10_DECals-dataset-00799,0,2,0.3333
Galaxy10_DECals-dataset-07237,3,3,0.4667
Galaxy10_DECals-dataset-07722,4,3,0.3333
Galaxy10_DECals-dataset-15954,9,9,0.2667
Galaxy10_DECals-dataset-01647,1,1,0.3333
Galaxy10_DECals-dataset-08407,5,7,0.3
Galaxy10_DECals-dataset-07363,3,3,0.6333
Galaxy10_DECals-dataset-16020,9,9,0.2333
Galaxy10_DECals-dataset-03743,2,2,0.8
Galaxy10_DECals-dataset-06147,3,2,0.3
Galaxy10_DECals-dataset-12131,7,6,0.5667
Galaxy10_DECals-dataset-14442,8,8,0.4667
Galaxy10_DECals-dataset-07111,3,3,0.8
Galaxy10_DECals-dataset-03488,2,7,0.3667
Galaxy10_DECals-dataset-10821,6,6,0.4667
Galaxy10_DECals-dataset-15759,8,8,0.7667
Galaxy10_DECals-dataset-07023,3,3,0.4333
Galaxy10_DECals-dataset-15163,8,5,0.2
Galaxy10_DECals-dataset-03704,2,2,0.8
Galaxy10_DECals-dataset-05821,3,3,0.3
Galaxy10_DECals-dataset-05582,3,3,0.3333
Galaxy10_DECals-dataset-03389,2,2,0.3
Galaxy10_DECals-dataset-02826,1,1,0.2333
Galaxy10_DECals-dataset-04064,2,2,0.5333
Galaxy10_DECals-dataset-04649,2,2,0.4
Galaxy10_DECals-dataset-10857,6,6,0.5667
Galaxy10_DECals-dataset-14739,8,8,0.3
Galaxy10_DECals-dataset-03629,2,0,0.2
Galaxy10_DECals-dataset-01033,0,2,0.2
Galaxy10_DECals-dataset-04426,2,2,0.6667
Galaxy10_DECals-dataset-13769,7,5,0.2667
Galaxy10_DECals-dataset-04832,2,2,0.2333
Galaxy10_DECals-dataset-09072,5,7,0.2333
Galaxy10_DECals-dataset-09388,5,5,0.3333
Galaxy10_DECals-dataset-17581,9,9,0.7
Galaxy10_DECals-dataset-03398,2,2,0.7333
Galaxy10_DECals-dataset-15875,9,9,0.4
Galaxy10_DECals-dataset-15207,8,9,0.5333
Galaxy10_DECals-dataset-00779,0,0,0.2
Galaxy10_DECals-dataset-08053,5,5,0.2
Galaxy10_DECals-dataset-16901,9,9,0.2667
Galaxy10_DECals-dataset-10973,6,7,0.3
Galaxy10_DECals-dataset-16653,9,9,0.3667
Galaxy10_DECals-dataset-08454,5,7,0.3667
Galaxy10_DECals-dataset-10983,6,7,0.3
Galaxy10_DECals-dataset-16147,9,9,0.5667
Galaxy10_DECals-dataset-05281,2,2,0.3
Galaxy10_DECals-dataset-13839,7,7,0.3333
Galaxy10_DECals-dataset-05198,2,2,0.5667
Galaxy10_DECals-dataset-04749,2,2,0.5333
Galaxy10_DECals-dataset-03992,2,2,0.8667
Galaxy10_DECals-dataset-02736,1,1,0.3
Galaxy10_DECals-dataset-04170,2,2,0.6333
Galaxy10_DECals-dataset-12791,7,6,0.2667
Galaxy10_DECals-dataset-03065,2,2,0.6667
Galaxy10_DECals-dataset-03222,2,2,0.7333
Galaxy10_DECals-dataset-09735,5,2,0.3
Galaxy10_DECals-dataset-13787,7,7,0.3
Galaxy10_DECals-dataset-15611,8,1,0.2
Galaxy10_DECals-dataset-03383,2,2,0.2333
Galaxy10_DECals-dataset-10318,6,6,0.3333
Galaxy10_DECals-dataset-00719,0,2,0.8
Galaxy10_DECals-dataset-12342,7,7,0.2667
Galaxy10_DECals-dataset-15838,8,8,0.4333
Galaxy10_DECals-dataset-16422,9,9,0.3333
Galaxy10_DECals-dataset-06622,3,3,0.5333
Galaxy10_DECals-dataset-14376,7,7,0.4333
Galaxy10_DECals-dataset-04329,2,2,0.7333
Galaxy10_DECals-dataset-15352,8,8,0.4
Galaxy10_DECals-dataset-07946,5,5,0.3
Galaxy10_DECals-dataset-13097,7,7,0.4333
Galaxy10_DECals-dataset-17662,9,9,0.4667
Galaxy10_DECals-dataset-02244,1,1,0.4333
Galaxy10_DECals-dataset-12354,7,7,0.2
Galaxy10_DECals-dataset-01894,1,1,0.4667
Galaxy10_DECals-dataset-10464,6,0,0.2
Galaxy10_DECals-dataset-13906,7,6,0.2667
Galaxy10_DECals-dataset-08954,5,1,0.3
Galaxy10_DECals-dataset-03046,2,2,0.9667
Galaxy10_DECals-dataset-16021,9,9,0.7667
Galaxy10_DECals-dataset-07968,5,5,0.2667
Galaxy10_DECals-dataset-15170,8,6,0.2333
Galaxy10_DECals-dataset-07345,3,3,0.5
Galaxy10_DECals-dataset-17143,9,9,0.4
Galaxy10_DECals-dataset-03839,2,2,0.5333
Galaxy10_DECals-dataset-10853,6,2,0.4
Galaxy10_DECals-dataset-15696,8,8,0.4
Galaxy10_DECals-dataset-02616,1,1,0.5333
Galaxy10_DECals-dataset-10729,6,2,0.3
Galaxy10_DECals-dataset-03915,2,2,0.8
Galaxy10_DECals-dataset-10878,6,3,0.2667
Galaxy10_DECals-dataset-08009,5,7,0.2667
Galaxy10_DECals-dataset-13662,7,7,0.4333
Galaxy10_DECals-dataset-16217,9,9,0.5
Galaxy10_DECals-dataset-07350,3,3,0.3667
Galaxy10_DECals-dataset-01194,1,2,0.2667
Galaxy10_DECals-dataset-14528,8,8,0.4667
Galaxy10_DECals-dataset-16445,9,9,0.7
Galaxy10_DECals-dataset-17411,9,8,0.3333
Galaxy10_DECals-dataset-06490,3,2,0.3
Galaxy10_DECals-dataset-16426,9,9,0.3667
Galaxy10_DECals-dataset-07955,5,6,0.3
Galaxy10_DECals-dataset-02909,1,8,0.2333
Galaxy10_DECals-dataset-15259,8,8,0.3667
Galaxy10_DECals-dataset-16896,9,9,0.5333
Galaxy10_DECals-dataset-08597,5,5,0.1667
Galaxy10_DECals-dataset-01907,1,1,0.4
Galaxy10_DECals-dataset-13114,7,7,0.3
Galaxy10_DECals-dataset-14962,8,8,0.4333
Galaxy10_DECals-dataset-13187,7,1,0.2667
Galaxy10_DECals-dataset-11187,6,6,0.3667
Galaxy10_DECals-dataset-14115,7,7,0.2
Galaxy10_DECals-dataset-02879,1,3,0.4
Galaxy10_DECals-dataset-07600,3,3,0.3667
Galaxy10_DECals-dataset-12229,7,3,0.4667
Galaxy10_DECals-dataset-00860,0,3,0.6667
Galaxy10_DECals-dataset-13969,7,7,0.3667
Galaxy10_DECals-dataset-10239,6,6,0.3
Galaxy10_DECals-dataset-14506,8,9,0.2
Galaxy10_DECals-dataset-00200,0,8,0.6
Galaxy10_DECals-dataset-04655,2,2,0.8333
Galaxy10_DECals-dataset-05274,2,2,0.9333
Galaxy10_DECals-dataset-10694,6,6,0.2667
Galaxy10_DECals-dataset-12554,7,1,0.2667
Galaxy10_DECals-dataset-02331,1,1,0.6
Galaxy10_DECals-dataset-15443,8,9,0.5
Galaxy10_DECals-dataset-13060,7,3,0.3
Galaxy10_DECals-dataset-13863,7,7,0.4667
Galaxy10_DECals-dataset-09300,5,5,0.3
Galaxy10_DECals-dataset-11184,6,2,0.2333
Galaxy10_DECals-dataset-05765,3,3,0.2333
Galaxy10_DECals-dataset-01008,0,7,0.2333
Galaxy10_DECals-dataset-00452,0,7,0.4333
Galaxy10_DECals-dataset-02605,1,1,0.3
Galaxy10_DECals-dataset-11052,6,6,0.2667
Galaxy10_DECals-dataset-15702,8,8,0.4
Galaxy10_DECals-dataset-13271,7,5,0.3667
Galaxy10_DECals-dataset-07279,3,3,0.4
Galaxy10_DECals-dataset-11914,7,6,0.3333
Galaxy10_DECals-dataset-05106,2,6,0.4
Galaxy10_DECals-dataset-03910,2,2,0.7333
Galaxy10_DECals-dataset-17115,9,9,0.7
Galaxy10_DECals-dataset-04261,2,2,0.7
Galaxy10_DECals-dataset-02112,1,1,0.3667
Galaxy10_DECals-dataset-02913,1,1,0.3556
Galaxy10_DECals-dataset-01601,1,8,0.2333
Galaxy10_DECals-dataset-01876,1,1,0.6667
Galaxy10_DECals-dataset-12461,7,6,0.3
Galaxy10_DECals-dataset-07657,4,9,0.5333
Galaxy10_DECals-dataset-02061,1,7,0.3
Galaxy10_DECals-dataset-09048,5,7,0.5
Galaxy10_DECals-dataset-14362,7,7,0.5
Galaxy10_DECals-dataset-13093,7,6,0.3
Galaxy10_DECals-dataset-01994,1,1,0.5667
Galaxy10_DECals-dataset-12195,7,6,0.2667
Galaxy10_DECals-dataset-06655,3,3,0.7333
Galaxy10_DECals-dataset-05368,2,2,0.5
Galaxy10_DECals-dataset-14658,8,8,0.3333
Galaxy10_DECals-dataset-07876,4,9,0.3667
Galaxy10_DECals-dataset-06178,3,3,0.3667
Galaxy10_DECals-dataset-04608,2,2,0.2
Galaxy10_DECals-dataset-16240,9,9,0.4667
Galaxy10_DECals-dataset-12081,7,6,0.3
Galaxy10_DECals-dataset-09656,5,5,0.3
Galaxy10_DECals-dataset-00863,0,7,0.2667
Galaxy10_DECals-dataset-11390,6,5,0.4
Galaxy10_DECals-dataset-15323,8,8,0.5
Galaxy10_DECals-dataset-01071,0,7,0.3667
Galaxy10_DECals-dataset-11029,6,7,0.3
Galaxy10_DECals-dataset-14384,7,7,0.3
Galaxy10_DECals-dataset-13849,7,5,0.2
Galaxy10_DECals-dataset-16617,9,9,0.7667
Galaxy10_DECals-dataset-15375,8,8,0.6
Galaxy10_DECals-dataset-01782,1,2,0.3333
Galaxy10_DECals-dataset-15836,8,8,0.3667
Galaxy10_DECals-dataset-06101,3,3,0.5
Galaxy10_DECals-dataset-02501,1,7,0.3
Galaxy10_DECals-dataset-12656,7,5,0.2
Galaxy10_DECals-dataset-02934,2,2,0.6667
Galaxy10_DECals-dataset-08636,5,5,0.2
Galaxy10_DECals-dataset-03825,2,2,0.8
Galaxy10_DECals-dataset-15129,8,8,0.3667
Galaxy10_DECals-dataset-11588,6,6,0.3667
Galaxy10_DECals-dataset-03880,2,7,0.3583
Galaxy10_DECals-dataset-07645,4,9,0.4667
Galaxy10_DECals-dataset-07805,4,3,0.6
Galaxy10_DECals-dataset-15613,8,8,0.4333
Galaxy10_DECals-dataset-09874,5,7,0.3
Galaxy10_DECals-dataset-05555,2,2,0.6333
Galaxy10_DECals-dataset-07739,4,3,0.2333
Galaxy10_DECals-dataset-07436,3,3,0.5667
Galaxy10_DECals-dataset-00901,0,3,0.2667
Galaxy10_DECals-dataset-03554,2,2,0.5333
Galaxy10_DECals-dataset-12572,7,5,0.2333
Galaxy10_DECals-dataset-04933,2,2,0.7667
Galaxy10_DECals-dataset-10054,6,7,0.3333
Galaxy10_DECals-dataset-08860,5,6,0.3667
Galaxy10_DECals-dataset-13811,7,7,0.4667
Galaxy10_DECals-dataset-05477,2,7,0.3333
Galaxy10_DECals-dataset-11342,6,6,0.4
Galaxy10_DECals-dataset-15992,9,6,0.2667
Galaxy10_DECals-dataset-15706,8,8,0.5667
Galaxy10_DECals-dataset-02467,1,7,0.3
Galaxy10_DECals-dataset-16845,9,8,0.3667
Galaxy10_DECals-dataset-10070,6,7,0.4667
Galaxy10_DECals-dataset-02262,1,1,0.4133
Galaxy10_DECals-dataset-13671,7,7,0.2333
Galaxy10_DECals-dataset-08914,5,5,0.3333
Galaxy10_DECals-dataset-11437,6,6,0.2667
Galaxy10_DECals-dataset-09002,5,6,0.3667
Galaxy10_DECals-dataset-09775,5,5,0.2667
Galaxy10_DECals-dataset-02166,1,2,0.3333
Galaxy10_DECals-dataset-08765,5,5,0.2333
Galaxy10_DECals-dataset-09495,5,7,0.3667
Galaxy10_DECals-dataset-16665,9,9,0.6
Galaxy10_DECals-dataset-14707,8,9,0.4667
Galaxy10_DECals-dataset-05926,3,2,0.3667
Galaxy10_DECals-dataset-12651,7,1,0.2667
Galaxy10_DECals-dataset-02219,1,1,0.3
Galaxy10_DECals-dataset-09951,5,5,0.4
Galaxy10_DECals-dataset-01657,1,1,0.3222
Galaxy10_DECals-dataset-03323,2,2,0.7
Galaxy10_DECals-dataset-12654,7,5,0.3
Galaxy10_DECals-dataset-15444,8,8,0.3
Galaxy10_DECals-dataset-17082,9,9,0.3333
Galaxy10_DECals-dataset-17517,9,9,0.3667
Galaxy10_DECals-dataset-04238,2,2,0.4
Galaxy10_DECals-dataset-10346,6,7,0.4
Galaxy10_DECals-dataset-13872,7,7,0.3667
Galaxy10_DECals-dataset-09999,6,7,0.3167
Galaxy10_DECals-dataset-03074,2,2,0.7
Galaxy10_DECals-dataset-10629,6,6,0.3
Galaxy10_DECals-dataset-16137,9,9,0.6
Galaxy10_DECals-dataset-14296,7,0,0.7333
Galaxy10_DECals-dataset-04431,2,2,0.6
Galaxy10_DECals-dataset-17276,9,9,0.5667
Galaxy10_DECals-dataset-03393,2,2,0.9667
Galaxy10_DECals-dataset-16508,9,9,0.6
Galaxy10_DECals-dataset-03160,2,2,0.6667
Galaxy10_DECals-dataset-10492,6,6,0.5
Galaxy10_DECals-dataset-12613,7,5,0.3333
Galaxy10_DECals-dataset-13407,7,5,0.3333
Galaxy10_DECals-dataset-13918,7,7,0.3667
Galaxy10_DECals-dataset-13773,7,3,0.3
Galaxy10_DECals-dataset-13020,7,7,0.4333
Galaxy10_DECals-dataset-08764,5,7,0.3
Galaxy10_DECals-dataset-00062,0,2,0.3333
Galaxy10_DECals-dataset-10994,6,2,0.3556
Galaxy10_DECals-dataset-16649,9,8,0.3
Galaxy10_DECals-dataset-16007,9,9,0.7333
Galaxy10_DECals-dataset-10987,6,2,0.3333
Galaxy10_DECals-dataset-09195,5,7,0.4333
Galaxy10_DECals-dataset-13721,7,5,0.3667
Galaxy10_DECals-dataset-15251,8,8,0.4333
Galaxy10_DECals-dataset-06918,3,3,0.3
Galaxy10_DECals-dataset-04333,2,2,0.5
Galaxy10_DECals-dataset-10367,6,5,0.3
Galaxy10_DECals-dataset-04423,2,2,0.7667
Galaxy10_DECals-dataset-05638,3,3,0.4333
Galaxy10_DECals-dataset-17529,9,1,0.2667
Galaxy10_DECals-dataset-13431,7,7,0.5667
Galaxy10_DECals-dataset-12215,7,2,0.2667
Galaxy10_DECals-dataset-11192,6,5,0.5333
Galaxy10_DECals-dataset-06904,3,3,0.8
Galaxy10_DECals-dataset-16851,9,7,0.3111
Galaxy10_DECals-dataset-15800,8,8,0.7333
Galaxy10_DECals-dataset-13030,7,7,0.3
Galaxy10_DECals-dataset-09464,5,5,0.5
Galaxy10_DECals-dataset-09832,5,5,0.3
Galaxy10_DECals-dataset-14617,8,9,0.3
Galaxy10_DECals-dataset-15600,8,7,0.2667
Galaxy10_DECals-dataset-10366,6,6,0.3
Galaxy10_DECals-dataset-13758,7,5,0.3333
Galaxy10_DECals-dataset-11286,6,6,0.2667
Galaxy10_DECals-dataset-14046,7,3,0.4
Galaxy10_DECals-dataset-15201,8,9,0.4333
Galaxy10_DECals-dataset-06926,3,3,0.2667
Galaxy10_DECals-dataset-09678,5,1,0.2167
Galaxy10_DECals-dataset-13472,7,7,0.3667
Galaxy10_DECals-dataset-14805,8,8,0.3
Galaxy10_DECals-dataset-05753,3,3,0.4
Galaxy10_DECals-dataset-17412,9,8,0.3
Galaxy10_DECals-dataset-01573,1,1,0.3
Galaxy10_DECals-dataset-17731,9,8,0.5667
Galaxy10_DECals-dataset-10990,6,5,0.5
Galaxy10_DECals-dataset-10831,6,7,0.5
Galaxy10_DECals-dataset-02904,1,5,0.3667
Galaxy10_DECals-dataset-05101,2,2,0.9
Galaxy10_DECals-dataset-02339,1,7,0.2
Galaxy10_DECals-dataset-01695,1,1,0.3667
Galaxy10_DECals-dataset-02355,1,1,0.3
Galaxy10_DECals-dataset-00686,0,7,0.3333
Galaxy10_DECals-dataset-08800,5,5,0.2667
Galaxy10_DECals-dataset-01965,1,1,0.2
Galaxy10_DECals-dataset-14981,8,8,0.5333
Galaxy10_DECals-dataset-10177,6,5,0.3
Galaxy10_DECals-dataset-06752,3,2,0.2667
Galaxy10_DECals-dataset-13593,7,7,0.4333
Galaxy10_DECals-dataset-06501,3,3,0.5667
Galaxy10_DECals-dataset-14469,8,9,0.2667
Galaxy10_DECals-dataset-11892,7,9,0.2333
Galaxy10_DECals-dataset-08991,5,5,0.2333
Galaxy10_DECals-dataset-14911,8,8,0.3
Galaxy10_DECals-dataset-05773,3,3,0.4667
Galaxy10_DECals-dataset-17585,9,9,0.4333
Galaxy10_DECals-dataset-17301,9,9,0.4333
Galaxy10_DECals-dataset-04130,2,1,0.3333
Galaxy10_DECals-dataset-09465,5,5,0.3
Galaxy10_DECals-dataset-10270,6,6,0.3
Galaxy10_DECals-dataset-04583,2,2,0.4
Galaxy10_DECals-dataset-10562,6,6,0.3
Galaxy10_DECals-dataset-09086,5,6,0.1667
Galaxy10_DECals-dataset-11923,7,6,0.3333
Galaxy10_DECals-dataset-11983,7,7,0.3333
Galaxy10_DECals-dataset-14169,7,3,0.3333
Galaxy10_DECals-dataset-01422,1,0,0.1667
Galaxy10_DECals-dataset-16813,9,0,0.2
Galaxy10_DECals-dataset-10312,6,5,0.6
Galaxy10_DECals-dataset-10087,6,2,0.3
Galaxy10_DECals-dataset-17371,9,9,0.3333
Galaxy10_DECals-dataset-11738,6,6,0.3
Galaxy10_DECals-dataset-03265,2,2,0.9333
Galaxy10_DECals-dataset-11259,6,6,0.4
Galaxy10_DECals-dataset-17435,9,9,0.5
Galaxy10_DECals-dataset-00020,0,7,0.3333
Galaxy10_DECals-dataset-14987,8,8,0.5333
Galaxy10_DECals-dataset-05487,2,2,0.6
Galaxy10_DECals-dataset-16260,9,9,0.6667
Galaxy10_DECals-dataset-12590,7,8,0.3667
Galaxy10_DECals-dataset-17164,9,9,0.3333
Galaxy10_DECals-dataset-17255,9,7,0.2667
Galaxy10_DECals-dataset-00942,0,6,0.3
Galaxy10_DECals-dataset-09170,5,5,0.3
Galaxy10_DECals-dataset-11544,6,7,0.3667
Galaxy10_DECals-dataset-04536,2,2,0.8667
Galaxy10_DECals-dataset-05969,3,2,0.2833
Galaxy10_DECals-dataset-03460,2,2,0.7667
Galaxy10_DECals-dataset-07599,3,3,0.3
Galaxy10_DECals-dataset-04631,2,2,0.7
Galaxy10_DECals-dataset-11381,6,6,0.3333
Galaxy10_DECals-dataset-06695,3,3,0.7
Galaxy10_DECals-dataset-05399,2,2,0.9667
Galaxy10_DECals-dataset-09262,5,7,0.3667
Galaxy10_DECals-dataset-10392,6,6,0.2
Galaxy10_DECals-dataset-00822,0,7,0.2667
Galaxy10_DECals-dataset-02717,1,7,0.3
Galaxy10_DECals-dataset-07693,4,2,0.1667
Galaxy10_DECals-dataset-15509,8,8,0.5
Galaxy10_DECals-dataset-16912,9,9,0.7667
Galaxy10_DECals-dataset-11561,6,7,0.3667
Galaxy10_DECals-dataset-13901,7,7,0.3
Galaxy10_DECals-dataset-16625,9,9,0.4667
Galaxy10_DECals-dataset-14332,7,1,0.2667
Galaxy10_DECals-dataset-16211,9,9,0.7667
Galaxy10_DECals-dataset-04413,2,2,0.5333
Galaxy10_DECals-dataset-11636,6,2,0.5
Galaxy10_DECals-dataset-02773,1,1,0.2333
Galaxy10_DECals-dataset-00766,0,2,0.6333
Galaxy10_DECals-dataset-05367,2,2,0.9667
Galaxy10_DECals-dataset-13176,7,0,0.2333
Galaxy10_DECals-dataset-04772,2,5,0.2
Galaxy10_DECals-dataset-01859,1,1,0.4333
Galaxy10_DECals-dataset-13226,7,6,0.3667
Galaxy10_DECals-dataset-04161,2,7,0.4333
Galaxy10_DECals-dataset-13055,7,7,0.4333
Galaxy10_DECals-dataset-05741,3,3,0.4
Galaxy10_DECals-dataset-08777,5,7,0.4333
Galaxy10_DECals-dataset-00891,0,2,0.2667
Galaxy10_DECals-dataset-11646,6,6,0.3333
Galaxy10_DECals-dataset-13992,7,7,0.4
Galaxy10_DECals-dataset-11478,6,6,0.3667
Galaxy10_DECals-dataset-01120,1,1,0.6
Galaxy10_DECals-dataset-12981,7,5,0.2667
Galaxy10_DECals-dataset-07039,3,3,0.6333
Galaxy10_DECals-dataset-04830,2,2,0.8
Galaxy10_DECals-dataset-11471,6,7,0.5333
Galaxy10_DECals-dataset-02189,1,7,0.3
Galaxy10_DECals-dataset-04797,2,2,0.4
Galaxy10_DECals-dataset-05621,3,3,0.4667
Galaxy10_DECals-dataset-09484,5,5,0.3667
