FILENAME,CLASS,LABEL
Galaxy10_DECals-dataset-17239,9,4
Galaxy10_DECals-dataset-17242,9,8
Galaxy10_DECals-dataset-17249,9,8
Galaxy10_DECals-dataset-17250,9,8
Galaxy10_DECals-dataset-17251,9,8
Galaxy10_DECals-dataset-17252,9,8
Galaxy10_DECals-dataset-17255,9,8
Galaxy10_DECals-dataset-17256,9,8
Galaxy10_DECals-dataset-17257,9,8
Galaxy10_DECals-dataset-17259,9,4
Galaxy10_DECals-dataset-17261,9,8
Galaxy10_DECals-dataset-17262,9,8
Galaxy10_DECals-dataset-17264,9,8
Galaxy10_DECals-dataset-17267,9,8
Galaxy10_DECals-dataset-17269,9,8
Galaxy10_DECals-dataset-17275,9,8
Galaxy10_DECals-dataset-17276,9,8
Galaxy10_DECals-dataset-17277,9,8
Galaxy10_DECals-dataset-17278,9,8
Galaxy10_DECals-dataset-17280,9,8
Galaxy10_DECals-dataset-17281,9,8
Galaxy10_DECals-dataset-17282,9,8
Galaxy10_DECals-dataset-17283,9,8
Galaxy10_DECals-dataset-17284,9,7
Galaxy10_DECals-dataset-17285,9,8
Galaxy10_DECals-dataset-17287,9,8
Galaxy10_DECals-dataset-17290,9,8
Galaxy10_DECals-dataset-17291,9,8
Galaxy10_DECals-dataset-17292,9,4
Galaxy10_DECals-dataset-17294,9,8
Galaxy10_DECals-dataset-17295,9,8
Galaxy10_DECals-dataset-17299,9,8
Galaxy10_DECals-dataset-17303,9,4
Galaxy10_DECals-dataset-17306,9,8
Galaxy10_DECals-dataset-17307,9,8
Galaxy10_DECals-dataset-17317,9,4
Galaxy10_DECals-dataset-17318,9,8
Galaxy10_DECals-dataset-17319,9,8
Galaxy10_DECals-dataset-17323,9,8
Galaxy10_DECals-dataset-17325,9,8
Galaxy10_DECals-dataset-17327,9,8
Galaxy10_DECals-dataset-17331,9,8
Galaxy10_DECals-dataset-17340,9,8
Galaxy10_DECals-dataset-17341,9,8
Galaxy10_DECals-dataset-17342,9,8
Galaxy10_DECals-dataset-17345,9,8
Galaxy10_DECals-dataset-17346,9,8
Galaxy10_DECals-dataset-17348,9,8
Galaxy10_DECals-dataset-17351,9,8
Galaxy10_DECals-dataset-17352,9,8
Galaxy10_DECals-dataset-17353,9,8
Galaxy10_DECals-dataset-17355,9,8
Galaxy10_DECals-dataset-17357,9,8
Galaxy10_DECals-dataset-17361,9,8
Galaxy10_DECals-dataset-17363,9,8
Galaxy10_DECals-dataset-17370,9,8
Galaxy10_DECals-dataset-17373,9,8
Galaxy10_DECals-dataset-17374,9,8
Galaxy10_DECals-dataset-17378,9,8
Galaxy10_DECals-dataset-17379,9,8
Galaxy10_DECals-dataset-17381,9,8
Galaxy10_DECals-dataset-17382,9,8
Galaxy10_DECals-dataset-17386,9,8
Galaxy10_DECals-dataset-17387,9,8
Galaxy10_DECals-dataset-17391,9,8
Galaxy10_DECals-dataset-17395,9,8
Galaxy10_DECals-dataset-17404,9,8
Galaxy10_DECals-dataset-17408,9,7
Galaxy10_DECals-dataset-17409,9,8
Galaxy10_DECals-dataset-17411,9,8
Galaxy10_DECals-dataset-17412,9,8
Galaxy10_DECals-dataset-17418,9,8
Galaxy10_DECals-dataset-17419,9,7
Galaxy10_DECals-dataset-17422,9,3
Galaxy10_DECals-dataset-17427,9,8
Galaxy10_DECals-dataset-17432,9,8
Galaxy10_DECals-dataset-17433,9,4
Galaxy10_DECals-dataset-17436,9,8
Galaxy10_DECals-dataset-17440,9,8
Galaxy10_DECals-dataset-17444,9,8
Galaxy10_DECals-dataset-17445,9,8
Galaxy10_DECals-dataset-17446,9,8
Galaxy10_DECals-dataset-17450,9,8
Galaxy10_DECals-dataset-17454,9,8
Galaxy10_DECals-dataset-17456,9,8
Galaxy10_DECals-dataset-17457,9,8
Galaxy10_DECals-dataset-17465,9,8
Galaxy10_DECals-dataset-17466,9,4
Galaxy10_DECals-dataset-17469,9,8
Galaxy10_DECals-dataset-17473,9,8
Galaxy10_DECals-dataset-17478,9,8
Galaxy10_DECals-dataset-17479,9,8
Galaxy10_DECals-dataset-17489,9,8
Galaxy10_DECals-dataset-17499,9,4
Galaxy10_DECals-dataset-17505,9,8
Galaxy10_DECals-dataset-17506,9,8
Galaxy10_DECals-dataset-17511,9,1
Galaxy10_DECals-dataset-17512,9,8
Galaxy10_DECals-dataset-17516,9,8
Galaxy10_DECals-dataset-17521,9,8
Galaxy10_DECals-dataset-17530,9,8
Galaxy10_DECals-dataset-17532,9,8
Galaxy10_DECals-dataset-17534,9,1
Galaxy10_DECals-dataset-17538,9,8
Galaxy10_DECals-dataset-17542,9,8
Galaxy10_DECals-dataset-17544,9,8
Galaxy10_DECals-dataset-17545,9,8
Galaxy10_DECals-dataset-17551,9,8
Galaxy10_DECals-dataset-17552,9,7
Galaxy10_DECals-dataset-17553,9,8
Galaxy10_DECals-dataset-17556,9,7
Galaxy10_DECals-dataset-17560,9,3
Galaxy10_DECals-dataset-17562,9,8
Galaxy10_DECals-dataset-17568,9,8
Galaxy10_DECals-dataset-17572,9,8
Galaxy10_DECals-dataset-17577,9,8
Galaxy10_DECals-dataset-17578,9,8
Galaxy10_DECals-dataset-17581,9,8
Galaxy10_DECals-dataset-17585,9,8
Galaxy10_DECals-dataset-17587,9,0
Galaxy10_DECals-dataset-17593,9,8
Galaxy10_DECals-dataset-17597,9,8
Galaxy10_DECals-dataset-17599,9,8
Galaxy10_DECals-dataset-17600,9,8
Galaxy10_DECals-dataset-17605,9,8
Galaxy10_DECals-dataset-17609,9,7
Galaxy10_DECals-dataset-17610,9,8
Galaxy10_DECals-dataset-17613,9,3
Galaxy10_DECals-dataset-17614,9,8
Galaxy10_DECals-dataset-17622,9,8
Galaxy10_DECals-dataset-17623,9,7
Galaxy10_DECals-dataset-17628,9,8
Galaxy10_DECals-dataset-17630,9,7
Galaxy10_DECals-dataset-17640,9,8
Galaxy10_DECals-dataset-17643,9,8
Galaxy10_DECals-dataset-17650,9,7
Galaxy10_DECals-dataset-17655,9,8
Galaxy10_DECals-dataset-17656,9,8
Galaxy10_DECals-dataset-17662,9,8
Galaxy10_DECals-dataset-17683,9,8
Galaxy10_DECals-dataset-17688,9,8
Galaxy10_DECals-dataset-17691,9,8
Galaxy10_DECals-dataset-17692,9,8
Galaxy10_DECals-dataset-17694,9,8
Galaxy10_DECals-dataset-17697,9,8
Galaxy10_DECals-dataset-17698,9,8
Galaxy10_DECals-dataset-17699,9,8
Galaxy10_DECals-dataset-17701,9,8
Galaxy10_DECals-dataset-17705,9,8
Galaxy10_DECals-dataset-17707,9,8
Galaxy10_DECals-dataset-17709,9,8
Galaxy10_DECals-dataset-17710,9,8
Galaxy10_DECals-dataset-17712,9,8
Galaxy10_DECals-dataset-17713,9,8
Galaxy10_DECals-dataset-17714,9,8
Galaxy10_DECals-dataset-17715,9,8
Galaxy10_DECals-dataset-17720,9,8
Galaxy10_DECals-dataset-17721,9,8
Galaxy10_DECals-dataset-17722,9,8
Galaxy10_DECals-dataset-17724,9,8
Galaxy10_DECals-dataset-17730,9,8
Galaxy10_DECals-dataset-17773,4,3
Galaxy10_DECals-dataset-17927,4,3
Galaxy10_DECals-dataset-17955,4,0
Galaxy10_DECals-dataset-18018,4,3
Galaxy10_DECals-dataset-18186,4,3
Galaxy10_DECals-dataset-18193,4,3
Galaxy10_DECals-dataset-18208,4,0
Galaxy10_DECals-dataset-18368,4,8
Galaxy10_DECals-dataset-18376,4,1
Galaxy10_DECals-dataset-18585,4,3
Galaxy10_DECals-dataset-18761,0,5
Galaxy10_DECals-dataset-18872,0,1
Galaxy10_DECals-dataset-18935,0,7
Galaxy10_DECals-dataset-18936,0,7
Galaxy10_DECals-dataset-18943,0,7
Galaxy10_DECals-dataset-18956,0,1
Galaxy10_DECals-dataset-18957,0,1
Galaxy10_DECals-dataset-18977,0,9
Galaxy10_DECals-dataset-18978,0,9
Galaxy10_DECals-dataset-18984,0,8
Galaxy10_DECals-dataset-18985,0,8
Galaxy10_DECals-dataset-19026,0,7
Galaxy10_DECals-dataset-19034,0,7
Galaxy10_DECals-dataset-19040,0,5
Galaxy10_DECals-dataset-19082,0,7
Galaxy10_DECals-dataset-19131,0,1
