FILENAME,CLASS,SPLIT
Galaxy10_DECals-dataset-06791,1,train
Galaxy10_DECals-dataset-06792,1,train
Galaxy10_DECals-dataset-06793,1,train
Galaxy10_DECals-dataset-06794,1,train
Galaxy10_DECals-dataset-06795,1,train
Galaxy10_DECals-dataset-06796,1,train
Galaxy10_DECals-dataset-06797,1,train
Galaxy10_DECals-dataset-06798,1,train
Galaxy10_DECals-dataset-06799,1,train
Galaxy10_DECals-dataset-06800,1,train
Galaxy10_DECals-dataset-06801,1,train
Galaxy10_DECals-dataset-06802,1,train
Galaxy10_DECals-dataset-06803,1,train
Galaxy10_DECals-dataset-06804,1,train
Galaxy10_DECals-dataset-06805,1,train
Galaxy10_DECals-dataset-06806,1,train
Galaxy10_DECals-dataset-06807,1,train
Galaxy10_DECals-dataset-06808,1,train
Galaxy10_DECals-dataset-06809,1,train
Galaxy10_DECals-dataset-06810,1,train
Galaxy10_DECals-dataset-06811,1,train
Galaxy10_DECals-dataset-06812,1,train
Galaxy10_DECals-dataset-06813,1,train
Galaxy10_DECals-dataset-06814,1,train
Galaxy10_DECals-dataset-06815,1,train
Galaxy10_DECals-dataset-06816,1,train
Galaxy10_DECals-dataset-06817,1,train
Galaxy10_DECals-dataset-06818,1,train
Galaxy10_DECals-dataset-06819,1,train
Galaxy10_DECals-dataset-06820,1,train
Galaxy10_DECals-dataset-06821,1,train
Galaxy10_DECals-dataset-06822,1,train
Galaxy10_DECals-dataset-06823,1,train
Galaxy10_DECals-dataset-06824,1,train
Galaxy10_DECals-dataset-06825,1,train
Galaxy10_DECals-dataset-06826,1,train
Galaxy10_DECals-dataset-06827,1,train
Galaxy10_DECals-dataset-06828,1,train
Galaxy10_DECals-dataset-06829,1,train
Galaxy10_DECals-dataset-06830,1,train
Galaxy10_DECals-dataset-06831,1,train
Galaxy10_DECals-dataset-06832,1,train
Galaxy10_DECals-dataset-06833,1,train
Galaxy10_DECals-dataset-06834,1,train
Galaxy10_DECals-dataset-06835,1,train
Galaxy10_DECals-dataset-06836,1,train
Galaxy10_DECals-dataset-06837,1,train
Galaxy10_DECals-dataset-06838,1,train
Galaxy10_DECals-dataset-06839,1,train
Galaxy10_DECals-dataset-06840,1,train
Galaxy10_DECals-dataset-06841,1,train
Galaxy10_DECals-dataset-06842,1,train
Galaxy10_DECals-dataset-06843,1,train
Galaxy10_DECals-dataset-06844,1,train
Galaxy10_DECals-dataset-06845,1,train
Galaxy10_DECals-dataset-06846,1,train
Galaxy10_DECals-dataset-06847,1,train
Galaxy10_DECals-dataset-06848,1,train
Galaxy10_DECals-dataset-06849,1,train
Galaxy10_DECals-dataset-06850,1,train
Galaxy10_DECals-dataset-06851,1,train
Galaxy10_DECals-dataset-06852,1,train
Galaxy10_DECals-dataset-06853,1,train
Galaxy10_DECals-dataset-06854,1,train
Galaxy10_DECals-dataset-06855,1,train
Galaxy10_DECals-dataset-06856,1,train
Galaxy10_DECals-dataset-06857,1,train
Galaxy10_DECals-dataset-06858,1,train
Galaxy10_DECals-dataset-06859,1,train
Galaxy10_DECals-dataset-06860,1,train
Galaxy10_DECals-dataset-06861,1,train
Galaxy10_DECals-dataset-06862,1,train
Galaxy10_DECals-dataset-06863,1,train
Galaxy10_DECals-dataset-06864,1,train
Galaxy10_DECals-dataset-06865,1,train
Galaxy10_DECals-dataset-06866,1,train
Galaxy10_DECals-dataset-06867,1,train
Galaxy10_DECals-dataset-06868,1,train
Galaxy10_DECals-dataset-06869,1,train
Galaxy10_DECals-dataset-06870,1,train
Galaxy10_DECals-dataset-06871,1,train
Galaxy10_DECals-dataset-06872,1,train
Galaxy10_DECals-dataset-06873,1,train
Galaxy10_DECals-dataset-06874,1,train
Galaxy10_DECals-dataset-06875,1,train
Galaxy10_DECals-dataset-06876,1,train
Galaxy10_DECals-dataset-06877,1,train
Galaxy10_DECals-dataset-06878,1,train
Galaxy10_DECals-dataset-06879,1,train
Galaxy10_DECals-dataset-06880,1,train
Galaxy10_DECals-dataset-06881,1,train
Galaxy10_DECals-dataset-06882,1,train
Galaxy10_DECals-dataset-06883,1,train
Galaxy10_DECals-dataset-06884,1,train
Galaxy10_DECals-dataset-06885,1,train
Galaxy10_DECals-dataset-06886,1,train
Galaxy10_DECals-dataset-06887,1,train
Galaxy10_DECals-dataset-06888,1,train
Galaxy10_DECals-dataset-06889,1,train
Galaxy10_DECals-dataset-06890,1,train
Galaxy10_DECals-dataset-06891,1,train
Galaxy10_DECals-dataset-06892,1,train
Galaxy10_DECals-dataset-06893,1,train
Galaxy10_DECals-dataset-06894,1,train
Galaxy10_DECals-dataset-06895,1,train
Galaxy10_DECals-dataset-06896,1,train
Galaxy10_DECals-dataset-06897,1,train
Galaxy10_DECals-dataset-06898,1,train
Galaxy10_DECals-dataset-06899,1,train
Galaxy10_DECals-dataset-06900,1,train
Galaxy10_DECals-dataset-06901,1,train
Galaxy10_DECals-dataset-06902,1,train
Galaxy10_DECals-dataset-06903,1,train
Galaxy10_DECals-dataset-06904,1,train
Galaxy10_DECals-dataset-06905,1,train
Galaxy10_DECals-dataset-06906,1,train
Galaxy10_DECals-dataset-06907,1,train
Galaxy10_DECals-dataset-06908,1,train
Galaxy10_DECals-dataset-06909,1,train
Galaxy10_DECals-dataset-06910,1,train
Galaxy10_DECals-dataset-06911,1,train
Galaxy10_DECals-dataset-06912,1,train
Galaxy10_DECals-dataset-06913,1,train
Galaxy10_DECals-dataset-06914,1,train
Galaxy10_DECals-dataset-06915,1,train
Galaxy10_DECals-dataset-06916,1,train
Galaxy10_DECals-dataset-06917,1,train
Galaxy10_DECals-dataset-06918,1,train
Galaxy10_DECals-dataset-06919,1,train
Galaxy10_DECals-dataset-06920,1,train
Galaxy10_DECals-dataset-06921,1,train
Galaxy10_DECals-dataset-06922,1,train
Galaxy10_DECals-dataset-06923,1,train
Galaxy10_DECals-dataset-06924,1,train
Galaxy10_DECals-dataset-06925,1,train
Galaxy10_DECals-dataset-06926,1,train
Galaxy10_DECals-dataset-06927,1,train
Galaxy10_DECals-dataset-06928,1,train
Galaxy10_DECals-dataset-06929,1,train
Galaxy10_DECals-dataset-06930,1,train
Galaxy10_DECals-dataset-06931,1,train
Galaxy10_DECals-dataset-06932,1,train
Galaxy10_DECals-dataset-06933,1,train
Galaxy10_DECals-dataset-06934,1,train
Galaxy10_DECals-dataset-06935,1,train
Galaxy10_DECals-dataset-06936,1,train
Galaxy10_DECals-dataset-06937,1,train
Galaxy10_DECals-dataset-06938,1,train
Galaxy10_DECals-dataset-06939,1,train
Galaxy10_DECals-dataset-06940,1,train
Galaxy10_DECals-dataset-06941,1,train
Galaxy10_DECals-dataset-06942,1,train
Galaxy10_DECals-dataset-06943,1,train
Galaxy10_DECals-dataset-06944,1,train
Galaxy10_DECals-dataset-06945,1,train
Galaxy10_DECals-dataset-06946,1,train
Galaxy10_DECals-dataset-06947,1,train
Galaxy10_DECals-dataset-06948,1,train
Galaxy10_DECals-dataset-06949,1,train
Galaxy10_DECals-dataset-06950,1,train
Galaxy10_DECals-dataset-06951,1,train
Galaxy10_DECals-dataset-06952,1,train
Galaxy10_DECals-dataset-06953,1,train
Galaxy10_DECals-dataset-06954,1,train
Galaxy10_DECals-dataset-06955,1,train
Galaxy10_DECals-dataset-06956,1,train
Galaxy10_DECals-dataset-06957,1,train
Galaxy10_DECals-dataset-06958,1,train
Galaxy10_DECals-dataset-06959,1,train
Galaxy10_DECals-dataset-06960,1,train
Galaxy10_DECals-dataset-06961,1,train
Galaxy10_DECals-dataset-06962,1,train
Galaxy10_DECals-dataset-06963,1,train
Galaxy10_DECals-dataset-06964,1,train
Galaxy10_DECals-dataset-06965,1,train
Galaxy10_DECals-dataset-06966,1,train
Galaxy10_DECals-dataset-06967,1,train
Galaxy10_DECals-dataset-06968,1,train
Galaxy10_DECals-dataset-06969,1,train
Galaxy10_DECals-dataset-06970,1,train
Galaxy10_DECals-dataset-06971,1,train
Galaxy10_DECals-dataset-06972,1,train
Galaxy10_DECals-dataset-06973,1,train
Galaxy10_DECals-dataset-06974,1,train
Galaxy10_DECals-dataset-06975,1,train
Galaxy10_DECals-dataset-06976,1,train
Galaxy10_DECals-dataset-06977,1,train
Galaxy10_DECals-dataset-06978,1,train
Galaxy10_DECals-dataset-06979,1,train
Galaxy10_DECals-dataset-06980,1,train
Galaxy10_DECals-dataset-06981,1,train
Galaxy10_DECals-dataset-06982,1,train
Galaxy10_DECals-dataset-06983,1,train
Galaxy10_DECals-dataset-06984,1,train
Galaxy10_DECals-dataset-06985,1,train
Galaxy10_DECals-dataset-06986,1,train
Galaxy10_DECals-dataset-06987,1,train
Galaxy10_DECals-dataset-06988,1,train
Galaxy10_DECals-dataset-06989,1,train
Galaxy10_DECals-dataset-06990,1,train
Galaxy10_DECals-dataset-06991,1,train
Galaxy10_DECals-dataset-06992,1,train
Galaxy10_DECals-dataset-06993,1,train
Galaxy10_DECals-dataset-06994,1,train
Galaxy10_DECals-dataset-06995,1,train
Galaxy10_DECals-dataset-06996,1,train
Galaxy10_DECals-dataset-06997,1,train
Galaxy10_DECals-dataset-06998,1,train
Galaxy10_DECals-dataset-06999,1,train
Galaxy10_DECals-dataset-07000,1,train
Galaxy10_DECals-dataset-07001,1,train
Galaxy10_DECals-dataset-07002,1,train
Galaxy10_DECals-dataset-07003,1,train
Galaxy10_DECals-dataset-07004,1,train
Galaxy10_DECals-dataset-07005,1,train
Galaxy10_DECals-dataset-07006,1,train
Galaxy10_DECals-dataset-07007,1,train
Galaxy10_DECals-dataset-07008,1,train
Galaxy10_DECals-dataset-07009,1,train
Galaxy10_DECals-dataset-07010,1,train
Galaxy10_DECals-dataset-07011,1,train
Galaxy10_DECals-dataset-07012,1,train
Galaxy10_DECals-dataset-07013,1,train
Galaxy10_DECals-dataset-07014,1,train
Galaxy10_DECals-dataset-07015,1,train
Galaxy10_DECals-dataset-07016,1,train
Galaxy10_DECals-dataset-07017,1,train
Galaxy10_DECals-dataset-07018,1,train
Galaxy10_DECals-dataset-07019,1,train
Galaxy10_DECals-dataset-07020,1,train
Galaxy10_DECals-dataset-07021,1,train
Galaxy10_DECals-dataset-07022,1,train
Galaxy10_DECals-dataset-07023,1,train
Galaxy10_DECals-dataset-07024,1,train
Galaxy10_DECals-dataset-07025,1,train
Galaxy10_DECals-dataset-07026,1,train
Galaxy10_DECals-dataset-07027,1,train
Galaxy10_DECals-dataset-07028,1,train
Galaxy10_DECals-dataset-07029,1,train
Galaxy10_DECals-dataset-07030,1,train
Galaxy10_DECals-dataset-07031,1,train
Galaxy10_DECals-dataset-07032,1,train
Galaxy10_DECals-dataset-07033,1,train
Galaxy10_DECals-dataset-07034,1,train
Galaxy10_DECals-dataset-07035,1,train
Galaxy10_DECals-dataset-07036,1,train
Galaxy10_DECals-dataset-07037,1,train
Galaxy10_DECals-dataset-07038,1,train
Galaxy10_DECals-dataset-07039,1,train
Galaxy10_DECals-dataset-07040,1,train
Galaxy10_DECals-dataset-07041,1,train
Galaxy10_DECals-dataset-07042,1,train
Galaxy10_DECals-dataset-07043,1,train
Galaxy10_DECals-dataset-07044,1,train
Galaxy10_DECals-dataset-07045,1,train
Galaxy10_DECals-dataset-07046,1,train
Galaxy10_DECals-dataset-07047,1,train
Galaxy10_DECals-dataset-07048,1,train
Galaxy10_DECals-dataset-07049,1,train
Galaxy10_DECals-dataset-07050,1,train
Galaxy10_DECals-dataset-07051,1,train
Galaxy10_DECals-dataset-07052,1,train
Galaxy10_DECals-dataset-07053,1,train
Galaxy10_DECals-dataset-07054,1,train
Galaxy10_DECals-dataset-07055,1,train
Galaxy10_DECals-dataset-07056,1,train
Galaxy10_DECals-dataset-07057,1,train
Galaxy10_DECals-dataset-07058,1,train
Galaxy10_DECals-dataset-07059,1,train
Galaxy10_DECals-dataset-07060,1,train
Galaxy10_DECals-dataset-07061,1,train
Galaxy10_DECals-dataset-07062,1,train
Galaxy10_DECals-dataset-07063,1,train
Galaxy10_DECals-dataset-07064,1,train
Galaxy10_DECals-dataset-07065,1,train
Galaxy10_DECals-dataset-07066,1,train
Galaxy10_DECals-dataset-07067,1,train
Galaxy10_DECals-dataset-07068,1,train
Galaxy10_DECals-dataset-07069,1,train
Galaxy10_DECals-dataset-07070,1,train
Galaxy10_DECals-dataset-07071,1,train
Galaxy10_DECals-dataset-07072,1,train
Galaxy10_DECals-dataset-07073,1,train
Galaxy10_DECals-dataset-07074,1,train
Galaxy10_DECals-dataset-07075,1,train
Galaxy10_DECals-dataset-07076,1,train
Galaxy10_DECals-dataset-07077,1,train
Galaxy10_DECals-dataset-07078,1,train
Galaxy10_DECals-dataset-07079,1,train
Galaxy10_DECals-dataset-07080,1,train
Galaxy10_DECals-dataset-07081,1,train
Galaxy10_DECals-dataset-07082,1,train
Galaxy10_DECals-dataset-07083,1,train
Galaxy10_DECals-dataset-07084,1,train
Galaxy10_DECals-dataset-07085,1,train
Galaxy10_DECals-dataset-07086,1,train
Galaxy10_DECals-dataset-07087,1,train
Galaxy10_DECals-dataset-07088,1,train
Galaxy10_DECals-dataset-07089,1,train
Galaxy10_DECals-dataset-07090,1,train
Galaxy10_DECals-dataset-07091,1,train
Galaxy10_DECals-dataset-07092,1,train
Galaxy10_DECals-dataset-07093,1,train
Galaxy10_DECals-dataset-07094,1,train
Galaxy10_DECals-dataset-07095,1,train
Galaxy10_DECals-dataset-07096,1,train
Galaxy10_DECals-dataset-07097,1,train
Galaxy10_DECals-dataset-07098,1,train
Galaxy10_DECals-dataset-07099,1,train
Galaxy10_DECals-dataset-07100,1,train
Galaxy10_DECals-dataset-07101,1,train
Galaxy10_DECals-dataset-07102,1,train
Galaxy10_DECals-dataset-07103,1,train
Galaxy10_DECals-dataset-07104,1,train
Galaxy10_DECals-dataset-07105,1,train
Galaxy10_DECals-dataset-07106,1,train
Galaxy10_DECals-dataset-07107,1,train
Galaxy10_DECals-dataset-07108,1,train
Galaxy10_DECals-dataset-07109,1,train
Galaxy10_DECals-dataset-07110,1,train
Galaxy10_DECals-dataset-07111,1,train
Galaxy10_DECals-dataset-07112,1,train
Galaxy10_DECals-dataset-07113,1,train
Galaxy10_DECals-dataset-07114,1,train
Galaxy10_DECals-dataset-07115,1,train
Galaxy10_DECals-dataset-07116,1,train
Galaxy10_DECals-dataset-07117,1,train
Galaxy10_DECals-dataset-07118,1,train
Galaxy10_DECals-dataset-07119,1,train
Galaxy10_DECals-dataset-07120,1,train
Galaxy10_DECals-dataset-07121,1,train
Galaxy10_DECals-dataset-07122,1,train
Galaxy10_DECals-dataset-07123,1,train
Galaxy10_DECals-dataset-07124,1,train
Galaxy10_DECals-dataset-07125,1,train
Galaxy10_DECals-dataset-07126,1,train
Galaxy10_DECals-dataset-07127,1,train
Galaxy10_DECals-dataset-07128,1,train
Galaxy10_DECals-dataset-07129,1,train
Galaxy10_DECals-dataset-07130,1,train
Galaxy10_DECals-dataset-07131,1,train
Galaxy10_DECals-dataset-07132,1,train
Galaxy10_DECals-dataset-07133,1,train
Galaxy10_DECals-dataset-07134,1,train
Galaxy10_DECals-dataset-07135,1,train
Galaxy10_DECals-dataset-07136,1,train
Galaxy10_DECals-dataset-07137,1,train
Galaxy10_DECals-dataset-07138,1,train
Galaxy10_DECals-dataset-07139,1,train
Galaxy10_DECals-dataset-07140,1,train
Galaxy10_DECals-dataset-07141,1,train
Galaxy10_DECals-dataset-07142,1,train
Galaxy10_DECals-dataset-07143,1,train
Galaxy10_DECals-dataset-07144,1,train
Galaxy10_DECals-dataset-07145,1,train
Galaxy10_DECals-dataset-07146,1,train
Galaxy10_DECals-dataset-07147,1,train
Galaxy10_DECals-dataset-07148,1,train
Galaxy10_DECals-dataset-07149,1,train
Galaxy10_DECals-dataset-07150,1,train
Galaxy10_DECals-dataset-07151,1,train
Galaxy10_DECals-dataset-07152,1,train
Galaxy10_DECals-dataset-07153,1,train
Galaxy10_DECals-dataset-07154,1,train
Galaxy10_DECals-dataset-07155,1,train
Galaxy10_DECals-dataset-07156,1,train
Galaxy10_DECals-dataset-07157,1,train
Galaxy10_DECals-dataset-07158,1,train
Galaxy10_DECals-dataset-07159,1,train
Galaxy10_DECals-dataset-07160,1,train
Galaxy10_DECals-dataset-07161,1,train
Galaxy10_DECals-dataset-07162,1,train
Galaxy10_DECals-dataset-07163,1,train
Galaxy10_DECals-dataset-07164,1,train
Galaxy10_DECals-dataset-07165,1,train
Galaxy10_DECals-dataset-07166,1,train
Galaxy10_DECals-dataset-07167,1,train
Galaxy10_DECals-dataset-07168,1,train
Galaxy10_DECals-dataset-07169,1,train
Galaxy10_DECals-dataset-07170,1,train
Galaxy10_DECals-dataset-07171,1,train
Galaxy10_DECals-dataset-07172,1,train
Galaxy10_DECals-dataset-07173,1,train
Galaxy10_DECals-dataset-07174,1,train
Galaxy10_DECals-dataset-07175,1,train
Galaxy10_DECals-dataset-07176,1,train
Galaxy10_DECals-dataset-07177,1,train
Galaxy10_DECals-dataset-07178,1,train
Galaxy10_DECals-dataset-07179,1,train
Galaxy10_DECals-dataset-07180,1,train
Galaxy10_DECals-dataset-07181,1,train
Galaxy10_DECals-dataset-07182,1,train
Galaxy10_DECals-dataset-07183,1,train
Galaxy10_DECals-dataset-07184,1,train
Galaxy10_DECals-dataset-07185,1,train
Galaxy10_DECals-dataset-07186,1,train
Galaxy10_DECals-dataset-07187,1,train
Galaxy10_DECals-dataset-07188,1,train
Galaxy10_DECals-dataset-07189,1,train
Galaxy10_DECals-dataset-07190,1,train
Galaxy10_DECals-dataset-07191,1,train
Galaxy10_DECals-dataset-07192,1,train
Galaxy10_DECals-dataset-07193,1,train
Galaxy10_DECals-dataset-07194,1,train
Galaxy10_DECals-dataset-07195,1,train
Galaxy10_DECals-dataset-07196,1,train
Galaxy10_DECals-dataset-07197,1,train
Galaxy10_DECals-dataset-07198,1,train
Galaxy10_DECals-dataset-07199,1,train
Galaxy10_DECals-dataset-07200,1,train
Galaxy10_DECals-dataset-07201,1,train
Galaxy10_DECals-dataset-07202,1,train
Galaxy10_DECals-dataset-07203,1,train
Galaxy10_DECals-dataset-07204,1,train
Galaxy10_DECals-dataset-07205,1,train
Galaxy10_DECals-dataset-07206,1,train
Galaxy10_DECals-dataset-07207,1,train
Galaxy10_DECals-dataset-07208,1,train
Galaxy10_DECals-dataset-07209,1,train
Galaxy10_DECals-dataset-07210,1,train
Galaxy10_DECals-dataset-07211,1,train
Galaxy10_DECals-dataset-07212,1,train
Galaxy10_DECals-dataset-07213,1,train
Galaxy10_DECals-dataset-07214,1,train
Galaxy10_DECals-dataset-07215,1,train
Galaxy10_DECals-dataset-07216,1,train
Galaxy10_DECals-dataset-07217,1,train
Galaxy10_DECals-dataset-07218,1,train
Galaxy10_DECals-dataset-07219,1,train
Galaxy10_DECals-dataset-07220,1,train
Galaxy10_DECals-dataset-07221,1,train
Galaxy10_DECals-dataset-07222,1,train
Galaxy10_DECals-dataset-07223,1,train
Galaxy10_DECals-dataset-07224,1,train
Galaxy10_DECals-dataset-07225,1,train
Galaxy10_DECals-dataset-07226,1,train
Galaxy10_DECals-dataset-07227,1,train
Galaxy10_DECals-dataset-07228,1,train
Galaxy10_DECals-dataset-07229,1,train
Galaxy10_DECals-dataset-07230,1,train
Galaxy10_DECals-dataset-07231,1,train
Galaxy10_DECals-dataset-07232,1,train
Galaxy10_DECals-dataset-07233,1,train
Galaxy10_DECals-dataset-07234,1,train
Galaxy10_DECals-dataset-07235,1,train
Galaxy10_DECals-dataset-07236,1,train
Galaxy10_DECals-dataset-07237,1,train
Galaxy10_DECals-dataset-07238,1,train
Galaxy10_DECals-dataset-07239,1,train
Galaxy10_DECals-dataset-07240,1,train
Galaxy10_DECals-dataset-07241,1,train
Galaxy10_DECals-dataset-07242,1,train
Galaxy10_DECals-dataset-07243,1,train
Galaxy10_DECals-dataset-07244,1,train
Galaxy10_DECals-dataset-07245,1,train
Galaxy10_DECals-dataset-07246,1,train
Galaxy10_DECals-dataset-07247,1,train
Galaxy10_DECals-dataset-07248,1,train
Galaxy10_DECals-dataset-07249,1,train
Galaxy10_DECals-dataset-07250,1,train
Galaxy10_DECals-dataset-07251,1,train
Galaxy10_DECals-dataset-07252,1,train
Galaxy10_DECals-dataset-07253,1,train
Galaxy10_DECals-dataset-07254,1,train
Galaxy10_DECals-dataset-07255,1,train
Galaxy10_DECals-dataset-07256,1,train
Galaxy10_DECals-dataset-07257,1,train
Galaxy10_DECals-dataset-07258,1,train
Galaxy10_DECals-dataset-07259,1,train
Galaxy10_DECals-dataset-07260,1,train
Galaxy10_DECals-dataset-07261,1,train
Galaxy10_DECals-dataset-07262,1,train
Galaxy10_DECals-dataset-07263,1,train
Galaxy10_DECals-dataset-07264,1,train
Galaxy10_DECals-dataset-07265,1,train
Galaxy10_DECals-dataset-07266,1,train
Galaxy10_DECals-dataset-07267,1,train
Galaxy10_DECals-dataset-07268,1,train
Galaxy10_DECals-dataset-07269,1,train
Galaxy10_DECals-dataset-07270,1,train
Galaxy10_DECals-dataset-07271,1,train
Galaxy10_DECals-dataset-07272,1,train
Galaxy10_DECals-dataset-07273,1,train
Galaxy10_DECals-dataset-07274,1,train
Galaxy10_DECals-dataset-07275,1,train
Galaxy10_DECals-dataset-07276,1,train
Galaxy10_DECals-dataset-07277,1,train
Galaxy10_DECals-dataset-07278,1,train
Galaxy10_DECals-dataset-07279,1,train
Galaxy10_DECals-dataset-07280,1,train
Galaxy10_DECals-dataset-07281,1,train
Galaxy10_DECals-dataset-07282,1,train
Galaxy10_DECals-dataset-07283,1,train
Galaxy10_DECals-dataset-07284,1,train
Galaxy10_DECals-dataset-07285,1,train
Galaxy10_DECals-dataset-07286,1,train
Galaxy10_DECals-dataset-07287,1,train
Galaxy10_DECals-dataset-07288,1,train
Galaxy10_DECals-dataset-07289,1,train
Galaxy10_DECals-dataset-07290,1,train
Galaxy10_DECals-dataset-07291,1,train
Galaxy10_DECals-dataset-07292,1,train
Galaxy10_DECals-dataset-07293,1,train
Galaxy10_DECals-dataset-07294,1,train
Galaxy10_DECals-dataset-07295,1,train
Galaxy10_DECals-dataset-07296,1,train
Galaxy10_DECals-dataset-07297,1,train
Galaxy10_DECals-dataset-07298,1,train
Galaxy10_DECals-dataset-07299,1,train
Galaxy10_DECals-dataset-07300,1,train
Galaxy10_DECals-dataset-07301,1,train
Galaxy10_DECals-dataset-07302,1,train
Galaxy10_DECals-dataset-07303,1,train
Galaxy10_DECals-dataset-07304,1,train
Galaxy10_DECals-dataset-07305,1,train
Galaxy10_DECals-dataset-07306,1,train
Galaxy10_DECals-dataset-07307,1,train
Galaxy10_DECals-dataset-07308,1,train
Galaxy10_DECals-dataset-07309,1,train
Galaxy10_DECals-dataset-07310,1,train
Galaxy10_DECals-dataset-07311,1,train
Galaxy10_DECals-dataset-07312,1,train
Galaxy10_DECals-dataset-07313,1,train
Galaxy10_DECals-dataset-07314,1,train
Galaxy10_DECals-dataset-07315,1,train
Galaxy10_DECals-dataset-07316,1,train
Galaxy10_DECals-dataset-07317,1,train
Galaxy10_DECals-dataset-07318,1,train
Galaxy10_DECals-dataset-07319,1,train
Galaxy10_DECals-dataset-07320,1,train
Galaxy10_DECals-dataset-07321,1,train
Galaxy10_DECals-dataset-07322,1,train
Galaxy10_DECals-dataset-07323,1,train
Galaxy10_DECals-dataset-07324,1,train
Galaxy10_DECals-dataset-07325,1,train
Galaxy10_DECals-dataset-07326,1,train
Galaxy10_DECals-dataset-07327,1,train
Galaxy10_DECals-dataset-07328,1,train
Galaxy10_DECals-dataset-07329,1,train
Galaxy10_DECals-dataset-07330,1,train
Galaxy10_DECals-dataset-07331,1,train
Galaxy10_DECals-dataset-07332,1,train
Galaxy10_DECals-dataset-07333,1,train
Galaxy10_DECals-dataset-07334,1,train
Galaxy10_DECals-dataset-07335,1,train
Galaxy10_DECals-dataset-07336,1,train
Galaxy10_DECals-dataset-07337,1,train
Galaxy10_DECals-dataset-07338,1,train
Galaxy10_DECals-dataset-07339,1,train
Galaxy10_DECals-dataset-07340,1,train
Galaxy10_DECals-dataset-07341,1,train
Galaxy10_DECals-dataset-07342,1,train
Galaxy10_DECals-dataset-07343,1,train
Galaxy10_DECals-dataset-07344,1,train
Galaxy10_DECals-dataset-07345,1,train
Galaxy10_DECals-dataset-07346,1,train
Galaxy10_DECals-dataset-07347,1,train
Galaxy10_DECals-dataset-07348,1,train
Galaxy10_DECals-dataset-07349,1,train
Galaxy10_DECals-dataset-07350,1,train
Galaxy10_DECals-dataset-07351,1,train
Galaxy10_DECals-dataset-07352,1,train
Galaxy10_DECals-dataset-07353,1,train
Galaxy10_DECals-dataset-07354,1,train
Galaxy10_DECals-dataset-07355,1,train
Galaxy10_DECals-dataset-07356,1,train
Galaxy10_DECals-dataset-07357,1,train
Galaxy10_DECals-dataset-07358,1,train
Galaxy10_DECals-dataset-07359,1,train
Galaxy10_DECals-dataset-07360,1,train
Galaxy10_DECals-dataset-07361,1,train
Galaxy10_DECals-dataset-07362,1,train
Galaxy10_DECals-dataset-07363,1,train
Galaxy10_DECals-dataset-07364,1,train
Galaxy10_DECals-dataset-07365,1,train
Galaxy10_DECals-dataset-07366,1,train
Galaxy10_DECals-dataset-07367,1,train
Galaxy10_DECals-dataset-07368,1,train
Galaxy10_DECals-dataset-07369,1,train
Galaxy10_DECals-dataset-07370,1,train
Galaxy10_DECals-dataset-07371,1,train
Galaxy10_DECals-dataset-07372,1,train
Galaxy10_DECals-dataset-07373,1,train
Galaxy10_DECals-dataset-07374,1,train
Galaxy10_DECals-dataset-07375,1,train
Galaxy10_DECals-dataset-07376,1,train
Galaxy10_DECals-dataset-07377,1,train
Galaxy10_DECals-dataset-07378,1,train
Galaxy10_DECals-dataset-07379,1,train
Galaxy10_DECals-dataset-07380,1,train
Galaxy10_DECals-dataset-07381,1,train
Galaxy10_DECals-dataset-07382,1,train
Galaxy10_DECals-dataset-07383,1,train
Galaxy10_DECals-dataset-07384,1,train
Galaxy10_DECals-dataset-07385,1,train
Galaxy10_DECals-dataset-07386,1,train
Galaxy10_DECals-dataset-07387,1,train
Galaxy10_DECals-dataset-07388,1,train
Galaxy10_DECals-dataset-07389,1,train
Galaxy10_DECals-dataset-07390,1,train
Galaxy10_DECals-dataset-07391,1,train
Galaxy10_DECals-dataset-07392,1,train
Galaxy10_DECals-dataset-07393,1,train
Galaxy10_DECals-dataset-07394,1,train
Galaxy10_DECals-dataset-07395,1,train
Galaxy10_DECals-dataset-07396,1,train
Galaxy10_DECals-dataset-07397,1,train
Galaxy10_DECals-dataset-07398,1,train
Galaxy10_DECals-dataset-07399,1,train
Galaxy10_DECals-dataset-07400,1,train
Galaxy10_DECals-dataset-07401,1,train
Galaxy10_DECals-dataset-07402,1,train
Galaxy10_DECals-dataset-07403,1,train
Galaxy10_DECals-dataset-07404,1,train
Galaxy10_DECals-dataset-07405,1,train
Galaxy10_DECals-dataset-07406,1,train
Galaxy10_DECals-dataset-07407,1,train
Galaxy10_DECals-dataset-07408,1,train
Galaxy10_DECals-dataset-07409,1,train
Galaxy10_DECals-dataset-07410,1,train
Galaxy10_DECals-dataset-07411,1,train
Galaxy10_DECals-dataset-07412,1,train
Galaxy10_DECals-dataset-07413,1,train
Galaxy10_DECals-dataset-07414,1,train
Galaxy10_DECals-dataset-07415,1,train
Galaxy10_DECals-dataset-07416,1,train
Galaxy10_DECals-dataset-07417,1,train
Galaxy10_DECals-dataset-07418,1,train
Galaxy10_DECals-dataset-07419,1,train
Galaxy10_DECals-dataset-07420,1,train
Galaxy10_DECals-dataset-07421,1,train
Galaxy10_DECals-dataset-07422,1,train
Galaxy10_DECals-dataset-07423,1,train
Galaxy10_DECals-dataset-07424,1,train
Galaxy10_DECals-dataset-07425,1,train
